lon,lat,depth,unc,elev,thickness
129.2500,4.0830,5.6320,5.0000,-4964.0000,668.0000
129.3330,4.0830,5.5980,5.0000,-4915.0000,683.0000
129.4170,4.0830,5.7960,5.0000,-5108.0000,688.0000
129.2500,4.0000,5.8320,5.0000,-5133.0000,699.0000
129.4170,4.0000,5.6550,5.0000,-4935.0000,720.0000
129.5000,4.0000,5.3180,5.0000,-4606.0000,712.0000
129.5830,4.0000,5.5840,5.0000,-4886.0000,698.0000
129.6670,4.0000,5.3680,5.0000,-4682.0000,686.0000
129.7500,4.0000,5.4900,5.0000,-4807.0000,683.0000
129.2500,3.9170,5.7520,5.0000,-5032.0000,720.0000
129.8330,3.9170,5.5100,5.0000,-4808.0000,702.0000
129.9170,3.9170,5.1590,5.0000,-4449.0000,710.0000
130.0000,3.9170,5.4690,5.0000,-4751.0000,718.0000
129.2500,3.8330,5.6750,5.0000,-4944.0000,731.0000
130.0830,3.8330,5.2150,5.0000,-4510.0000,705.0000
130.1670,3.8330,5.1960,5.0000,-4511.0000,685.0000
129.2500,3.7500,5.5820,5.0000,-4845.0000,737.0000
130.1670,3.7500,5.3530,5.0000,-4661.0000,692.0000
130.2500,3.7500,5.2230,5.0000,-4550.0000,673.0000
129.2500,3.6670,5.6040,5.0000,-4862.0000,742.0000
130.3330,3.6670,5.1520,5.0000,-4476.0000,676.0000
129.2500,3.5830,5.1110,5.0000,-4365.0000,746.0000
130.4170,3.5830,4.9610,5.0000,-4277.0000,684.0000
129.2500,3.5000,4.7120,5.0000,-3959.0000,753.0000
130.5000,3.5000,4.1970,5.0000,-3503.0000,694.0000
129.2500,3.4170,5.0220,5.0000,-4260.0000,762.0000
130.5830,3.4170,4.0960,5.0000,-3392.0000,704.0000
129.2500,3.3330,5.5780,5.0000,-4805.0000,773.0000
130.6670,3.3330,4.4180,5.0000,-3703.0000,715.0000
129.2500,3.2500,5.7830,5.0000,-4998.0000,785.0000
130.7500,3.2500,4.8750,5.0000,-4150.0000,725.0000
129.2500,3.1670,5.6410,5.0000,-4843.0000,798.0000
129.2500,3.0830,5.9340,5.0000,-5121.0000,813.0000
130.8330,3.0830,4.7150,5.0000,-3965.0000,750.0000
129.2500,3.0000,6.3240,5.0000,-5496.0000,828.0000
130.9170,2.9170,4.7940,5.0000,-4021.0000,773.0000
131.0000,2.5830,3.8770,5.0000,-3053.0000,824.0000
129.2500,4.1670,5.6990,5.0000,-5066.0000,633.0000
129.3330,4.1670,5.7930,5.0000,-5148.0000,645.0000
129.4170,4.1670,5.8490,5.0000,-5195.0000,654.0000
129.5000,4.1670,5.6880,5.0000,-5030.0000,658.0000
129.5000,4.0830,5.7740,5.0000,-5089.0000,685.0000
129.5830,4.0830,5.7300,5.0000,-5053.0000,677.0000
129.6670,4.0830,5.6940,5.0000,-5024.0000,670.0000
129.7500,4.0830,5.6380,5.0000,-4968.0000,670.0000
129.8330,4.0830,5.6830,5.0000,-5005.0000,678.0000
129.8330,4.0000,5.6880,5.0000,-4998.0000,690.0000
129.9170,4.0000,5.3590,5.0000,-4652.0000,707.0000
130.0000,4.0000,5.4560,5.0000,-4729.0000,727.0000
130.0830,3.9170,5.3680,5.0000,-4657.0000,711.0000
130.1670,3.9170,5.2530,5.0000,-4570.0000,683.0000
130.2500,3.8330,5.1340,5.0000,-4476.0000,658.0000
130.3330,3.7500,5.1400,5.0000,-4484.0000,656.0000
130.4170,3.6670,5.0910,5.0000,-4426.0000,665.0000
130.5000,3.6670,4.6990,5.0000,-4042.0000,657.0000
130.5000,3.5830,4.4510,5.0000,-3775.0000,676.0000
130.5830,3.5000,4.3670,5.0000,-3680.0000,687.0000
130.6670,3.4170,4.3140,5.0000,-3616.0000,698.0000
130.7500,3.3330,5.0400,5.0000,-4331.0000,709.0000
130.8330,3.1670,4.9100,5.0000,-4175.0000,735.0000
130.9170,3.0000,4.8340,5.0000,-4076.0000,758.0000
131.0000,2.6670,4.2940,5.0000,-3485.0000,809.0000
129.2500,4.2500,5.8060,5.0000,-5210.0000,596.0000
129.3330,4.2500,5.6960,5.0000,-5089.0000,607.0000
129.4170,4.2500,5.6350,5.0000,-5017.0000,618.0000
129.5000,4.2500,5.6940,5.0000,-5066.0000,628.0000
129.5830,4.1670,5.7780,5.0000,-5120.0000,658.0000
129.6670,4.1670,5.6960,5.0000,-5038.0000,658.0000
129.7500,4.1670,5.0510,5.0000,-4393.0000,658.0000
129.8330,4.1670,5.5740,5.0000,-4904.0000,670.0000
129.9170,4.0830,5.4520,5.0000,-4748.0000,704.0000
130.0000,4.0830,5.4580,5.0000,-4724.0000,734.0000
130.0830,4.0000,5.5060,5.0000,-4781.0000,725.0000
130.1670,4.0000,5.3850,5.0000,-4698.0000,687.0000
130.2500,3.9170,5.1680,5.0000,-4525.0000,643.0000
130.3330,3.8330,5.1530,5.0000,-4519.0000,634.0000
130.4170,3.8330,4.9690,5.0000,-4350.0000,619.0000
130.4170,3.7500,5.0540,5.0000,-4410.0000,644.0000
130.5000,3.7500,4.7600,5.0000,-4124.0000,636.0000
130.5830,3.6670,4.2280,5.0000,-3577.0000,651.0000
130.5830,3.5830,4.1860,5.0000,-3516.0000,670.0000
130.6670,3.5000,4.7030,5.0000,-4021.0000,682.0000
130.7500,3.4170,4.9610,5.0000,-4268.0000,693.0000
130.8330,3.2500,5.0820,5.0000,-4362.0000,720.0000
130.9170,3.0830,4.5280,5.0000,-3784.0000,744.0000
131.0000,2.7500,4.0640,5.0000,-3270.0000,794.0000
129.2500,4.3330,5.7170,5.0000,-5158.0000,559.0000
129.3330,4.3330,5.8350,5.0000,-5267.0000,568.0000
129.4170,4.3330,5.7470,5.0000,-5168.0000,579.0000
129.5000,4.3330,5.7350,5.0000,-5145.0000,590.0000
129.5830,4.3330,5.5860,5.0000,-4986.0000,600.0000
129.5830,4.2500,5.7770,5.0000,-5141.0000,636.0000
129.6670,4.2500,5.8150,5.0000,-5175.0000,640.0000
129.7500,4.2500,5.6340,5.0000,-4990.0000,644.0000
129.8330,4.2500,5.7520,5.0000,-5095.0000,657.0000
129.9170,4.1670,5.4690,5.0000,-4769.0000,700.0000
130.0000,4.1670,5.3730,5.0000,-4640.0000,733.0000
130.0830,4.0830,5.5280,5.0000,-4793.0000,735.0000
130.1670,4.0830,5.4140,5.0000,-4728.0000,686.0000
130.2500,4.0000,5.2230,5.0000,-4593.0000,630.0000
130.3330,3.9170,5.0690,5.0000,-4460.0000,609.0000
130.4170,3.9170,4.9960,5.0000,-4405.0000,591.0000
130.5000,3.8330,4.2560,5.0000,-3643.0000,613.0000
130.5830,3.7500,4.2450,5.0000,-3613.0000,632.0000
130.6670,3.5830,4.8120,5.0000,-4148.0000,664.0000
130.7500,3.5000,4.9570,5.0000,-4281.0000,676.0000
130.8330,3.3330,5.1920,5.0000,-4488.0000,704.0000
130.9170,3.1670,4.7570,5.0000,-4028.0000,729.0000
131.0000,2.8330,4.4290,5.0000,-3649.0000,780.0000
129.1670,4.4170,5.8400,5.0000,-5324.0000,516.0000
129.2500,4.4170,5.8350,5.0000,-5314.0000,521.0000
129.3330,4.4170,5.8160,5.0000,-5290.0000,526.0000
129.4170,4.4170,5.8430,5.0000,-5309.0000,534.0000
129.5000,4.4170,5.7780,5.0000,-5235.0000,543.0000
129.5830,4.4170,5.5930,5.0000,-5040.0000,553.0000
129.1670,4.3330,5.8040,5.0000,-5253.0000,551.0000
129.6670,4.3330,5.6610,5.0000,-5052.0000,609.0000
129.7500,4.3330,5.7850,5.0000,-5170.0000,615.0000
129.8330,4.3330,5.7740,5.0000,-5150.0000,624.0000
129.1670,4.2500,5.8720,5.0000,-5287.0000,585.0000
129.9170,4.2500,5.6150,5.0000,-4930.0000,685.0000
130.0000,4.2500,5.4860,5.0000,-4776.0000,710.0000
129.1670,4.1670,5.8660,5.0000,-5247.0000,619.0000
130.0830,4.1670,5.5520,5.0000,-4825.0000,727.0000
130.1670,4.1670,5.4620,5.0000,-4797.0000,665.0000
129.1670,4.0830,5.9110,5.0000,-5262.0000,649.0000
130.2500,4.0830,5.1030,5.0000,-4489.0000,614.0000
130.3330,4.0830,5.1480,5.0000,-4590.0000,558.0000
129.1670,4.0000,5.8710,5.0000,-5196.0000,675.0000
130.3330,4.0000,5.0970,5.0000,-4514.0000,583.0000
130.4170,4.0000,4.9920,5.0000,-4429.0000,563.0000
130.5000,3.9170,4.1570,5.0000,-3569.0000,588.0000
130.5830,3.8330,4.1440,5.0000,-3533.0000,611.0000
130.6670,3.6670,4.8390,5.0000,-4193.0000,646.0000
130.7500,3.5830,5.0890,5.0000,-4430.0000,659.0000
130.8330,3.4170,5.1960,5.0000,-4508.0000,688.0000
130.9170,3.2500,5.2020,5.0000,-4488.0000,714.0000
131.0000,2.9170,4.3220,5.0000,-3557.0000,765.0000
128.9170,4.5000,5.8710,5.0000,-5390.0000,481.0000
129.0000,4.5000,5.8390,5.0000,-5358.0000,481.0000
129.0830,4.5000,5.8370,5.0000,-5354.0000,483.0000
129.1670,4.5000,5.8000,5.0000,-5318.0000,482.0000
129.2500,4.5000,5.6210,5.0000,-5139.0000,482.0000
129.3330,4.5000,5.7380,5.0000,-5255.0000,483.0000
129.4170,4.5000,5.7520,5.0000,-5266.0000,486.0000
129.5000,4.5000,5.7550,5.0000,-5265.0000,490.0000
129.5830,4.5000,5.6880,5.0000,-5190.0000,498.0000
129.6670,4.5000,5.6810,5.0000,-5175.0000,506.0000
129.0000,4.4170,5.8510,5.0000,-5342.0000,509.0000
129.0830,4.4170,5.8460,5.0000,-5334.0000,512.0000
129.6670,4.4170,5.5150,5.0000,-4951.0000,564.0000
129.7500,4.4170,5.5190,5.0000,-4948.0000,571.0000
129.8330,4.4170,5.6660,5.0000,-5093.0000,573.0000
129.0000,4.3330,5.6640,5.0000,-5128.0000,536.0000
129.0830,4.3330,5.7510,5.0000,-5208.0000,543.0000
129.9170,4.3330,5.6570,5.0000,-5015.0000,642.0000
130.0000,4.3330,5.4610,5.0000,-4809.0000,652.0000
129.0000,4.2500,5.4510,5.0000,-4888.0000,563.0000
129.0830,4.2500,5.5340,5.0000,-4961.0000,573.0000
130.0830,4.2500,5.5570,5.0000,-4866.0000,691.0000
130.1670,4.2500,5.4720,5.0000,-4851.0000,621.0000
129.0000,4.1670,6.0480,5.0000,-5459.0000,589.0000
129.0830,4.1670,5.9340,5.0000,-5331.0000,603.0000
130.2500,4.1670,5.3970,5.0000,-4813.0000,584.0000
129.0000,4.0830,5.7910,5.0000,-5179.0000,612.0000
129.0830,4.0830,5.9520,5.0000,-5322.0000,630.0000
129.0000,4.0000,5.4210,5.0000,-4788.0000,633.0000
129.0830,4.0000,5.0160,5.0000,-4363.0000,653.0000
129.0000,3.9170,5.5480,5.0000,-4899.0000,649.0000
129.0830,3.9170,5.2820,5.0000,-4611.0000,671.0000
129.1670,3.9170,5.6470,5.0000,-4952.0000,695.0000
129.0830,3.8330,5.2100,5.0000,-4526.0000,684.0000
129.1670,3.8330,5.4700,5.0000,-4762.0000,708.0000
129.0830,3.7500,5.1520,5.0000,-4456.0000,696.0000
129.1670,3.7500,4.6160,5.0000,-3899.0000,717.0000
130.6670,3.7500,5.0330,5.0000,-4405.0000,628.0000
129.0830,3.6670,5.2000,5.0000,-4492.0000,708.0000
129.1670,3.6670,5.1600,5.0000,-4434.0000,726.0000
129.0830,3.5830,5.4290,5.0000,-4709.0000,720.0000
129.1670,3.5830,5.2260,5.0000,-4492.0000,734.0000
129.0830,3.5000,5.7410,5.0000,-5009.0000,732.0000
129.1670,3.5000,5.4170,5.0000,-4674.0000,743.0000
129.0830,3.4170,6.0620,5.0000,-5317.0000,745.0000
129.1670,3.4170,5.7500,5.0000,-4996.0000,754.0000
129.0830,3.3330,6.3490,5.0000,-5590.0000,759.0000
129.1670,3.3330,6.0280,5.0000,-5262.0000,766.0000
129.1670,3.2500,6.1260,5.0000,-5346.0000,780.0000
129.1670,3.1670,6.1480,5.0000,-5354.0000,794.0000
129.1670,3.0830,6.2630,5.0000,-5454.0000,809.0000
129.1670,3.0000,6.4400,5.0000,-5615.0000,825.0000
129.1670,2.9170,6.0020,5.0000,-5161.0000,841.0000
129.1670,2.8330,5.6640,5.0000,-4806.0000,858.0000
129.1670,2.7500,5.4430,5.0000,-4567.0000,876.0000
128.8330,4.6670,5.8910,5.0000,-5453.0000,438.0000
128.9170,4.6670,5.8290,5.0000,-5393.0000,436.0000
129.0000,4.6670,5.8100,5.0000,-5380.0000,430.0000
129.0830,4.6670,5.7370,5.0000,-5314.0000,423.0000
129.1670,4.6670,5.8080,5.0000,-5395.0000,413.0000
129.2500,4.6670,5.7100,5.0000,-5306.0000,404.0000
129.3330,4.6670,5.6230,5.0000,-5226.0000,397.0000
128.7500,4.5830,5.9910,5.0000,-5532.0000,459.0000
128.8330,4.5830,5.9430,5.0000,-5484.0000,459.0000
128.9170,4.5830,5.8820,5.0000,-5425.0000,457.0000
129.0000,4.5830,5.7690,5.0000,-5314.0000,455.0000
129.0830,4.5830,5.7920,5.0000,-5341.0000,451.0000
129.1670,4.5830,5.6680,5.0000,-5222.0000,446.0000
129.2500,4.5830,5.6380,5.0000,-5196.0000,442.0000
129.3330,4.5830,5.7200,5.0000,-5281.0000,439.0000
129.4170,4.5830,5.6860,5.0000,-5249.0000,437.0000
129.5000,4.5830,5.6520,5.0000,-5216.0000,436.0000
129.5830,4.5830,5.6520,5.0000,-5217.0000,435.0000
129.6670,4.5830,5.5710,5.0000,-5133.0000,438.0000
128.7500,4.5000,5.9820,5.0000,-5504.0000,478.0000
128.8330,4.5000,5.7880,5.0000,-5308.0000,480.0000
129.7500,4.5000,5.4410,5.0000,-4929.0000,512.0000
129.8330,4.5000,5.5260,5.0000,-5015.0000,511.0000
129.9170,4.5000,5.3410,5.0000,-4834.0000,507.0000
128.7500,4.4170,5.7850,5.0000,-5286.0000,499.0000
128.8330,4.4170,5.3430,5.0000,-4841.0000,502.0000
128.9170,4.4170,5.8460,5.0000,-5341.0000,505.0000
129.9170,4.4170,5.6170,5.0000,-5041.0000,576.0000
130.0000,4.4170,5.4280,5.0000,-4853.0000,575.0000
128.7500,4.3330,5.9080,5.0000,-5390.0000,518.0000
128.8330,4.3330,4.9620,5.0000,-4438.0000,524.0000
128.9170,4.3330,5.8470,5.0000,-5317.0000,530.0000
130.0830,4.3330,5.4970,5.0000,-4872.0000,625.0000
130.1670,4.3330,5.3950,5.0000,-4836.0000,559.0000
128.8330,4.2500,5.8830,5.0000,-5338.0000,545.0000
128.9170,4.2500,6.0600,5.0000,-5506.0000,554.0000
130.2500,4.2500,5.3460,5.0000,-4808.0000,538.0000
128.8330,4.1670,5.7940,5.0000,-5228.0000,566.0000
128.9170,4.1670,5.5690,5.0000,-4992.0000,577.0000
130.3330,4.1670,5.3040,5.0000,-4780.0000,524.0000
128.8330,4.0830,5.7790,5.0000,-5193.0000,586.0000
128.9170,4.0830,6.0410,5.0000,-5443.0000,598.0000
130.4170,4.0830,5.1820,5.0000,-4648.0000,534.0000
128.8330,4.0000,6.3940,5.0000,-5791.0000,603.0000
128.9170,4.0000,6.1220,5.0000,-5506.0000,616.0000
130.5000,4.0000,4.5090,5.0000,-3947.0000,562.0000
128.9170,3.9170,6.1120,5.0000,-5480.0000,632.0000
130.5830,3.9170,3.8230,5.0000,-3233.0000,590.0000
128.9170,3.8330,5.1930,5.0000,-4547.0000,646.0000
129.0000,3.8330,5.0450,5.0000,-4382.0000,663.0000
128.9170,3.7500,6.1020,5.0000,-5442.0000,660.0000
129.0000,3.7500,5.7320,5.0000,-5056.0000,676.0000
128.9170,3.6670,6.5560,5.0000,-5880.0000,676.0000
129.0000,3.6670,6.1160,5.0000,-5425.0000,691.0000
129.0000,3.5830,5.7520,5.0000,-5046.0000,706.0000
129.0000,3.5000,5.7450,5.0000,-5024.0000,721.0000
129.0000,3.4170,5.7480,5.0000,-5012.0000,736.0000
129.0000,3.3330,6.2690,5.0000,-5517.0000,752.0000
129.0830,3.2500,6.4960,5.0000,-5723.0000,773.0000
129.0830,3.1670,6.3090,5.0000,-5521.0000,788.0000
129.0830,3.0830,6.2290,5.0000,-5425.0000,804.0000
129.0830,3.0000,6.1650,5.0000,-5345.0000,820.0000
128.6670,4.7500,5.2920,5.0000,-4868.0000,424.0000
128.7500,4.7500,5.7030,5.0000,-5281.0000,422.0000
128.8330,4.7500,5.8380,5.0000,-5419.0000,419.0000
128.9170,4.7500,5.8060,5.0000,-5392.0000,414.0000
129.0000,4.7500,5.8000,5.0000,-5392.0000,408.0000
129.0830,4.7500,5.6880,5.0000,-5290.0000,398.0000
129.1670,4.7500,5.6980,5.0000,-5313.0000,385.0000
129.2500,4.7500,5.7580,5.0000,-5386.0000,372.0000
129.3330,4.7500,5.6120,5.0000,-5253.0000,359.0000
129.4170,4.7500,5.5470,5.0000,-5200.0000,347.0000
128.5000,4.6670,6.4850,5.0000,-6042.0000,443.0000
128.5830,4.6670,5.6110,5.0000,-5169.0000,442.0000
128.6670,4.6670,5.0390,5.0000,-4598.0000,441.0000
128.7500,4.6670,5.3730,5.0000,-4933.0000,440.0000
129.4170,4.6670,5.6070,5.0000,-5217.0000,390.0000
129.5000,4.6670,5.5210,5.0000,-5139.0000,382.0000
129.5830,4.6670,5.5880,5.0000,-5214.0000,374.0000
129.6670,4.6670,5.5540,5.0000,-5183.0000,371.0000
128.5000,4.5830,6.0840,5.0000,-5627.0000,457.0000
128.5830,4.5830,4.7540,5.0000,-4297.0000,457.0000
128.6670,4.5830,5.6770,5.0000,-5219.0000,458.0000
129.7500,4.5830,5.5690,5.0000,-5126.0000,443.0000
129.8330,4.5830,5.5540,5.0000,-5110.0000,444.0000
128.5000,4.5000,7.0000,5.0000,-6529.0000,471.0000
128.5830,4.5000,5.6940,5.0000,-5220.0000,474.0000
128.6670,4.5000,6.1720,5.0000,-5696.0000,476.0000
130.0000,4.5000,5.3220,5.0000,-4818.0000,504.0000
128.5830,4.4170,6.3680,5.0000,-5878.0000,490.0000
128.6670,4.4170,6.3370,5.0000,-5843.0000,494.0000
130.0830,4.4170,5.4530,5.0000,-4903.0000,550.0000
130.1670,4.4170,5.3620,5.0000,-4862.0000,500.0000
128.5830,4.3330,6.6630,5.0000,-6156.0000,507.0000
128.6670,4.3330,6.6020,5.0000,-6089.0000,513.0000
130.2500,4.3330,5.4790,5.0000,-4991.0000,488.0000
128.6670,4.2500,6.5910,5.0000,-6060.0000,531.0000
128.7500,4.2500,6.4130,5.0000,-5875.0000,538.0000
130.3330,4.2500,5.3040,5.0000,-4823.0000,481.0000
128.6670,4.1670,6.7780,5.0000,-6230.0000,548.0000
128.7500,4.1670,6.6210,5.0000,-6064.0000,557.0000
130.4170,4.1670,5.2540,5.0000,-4755.0000,499.0000
128.6670,4.0830,6.9070,5.0000,-6341.0000,566.0000
128.7500,4.0830,5.8180,5.0000,-5243.0000,575.0000
128.7500,4.0000,6.3690,5.0000,-5777.0000,592.0000
128.7500,3.9170,6.6050,5.0000,-5997.0000,608.0000
128.8330,3.9170,6.4310,5.0000,-5812.0000,619.0000
128.7500,3.8330,6.3810,5.0000,-5758.0000,623.0000
128.8330,3.8330,6.3690,5.0000,-5736.0000,633.0000
128.8330,3.7500,6.5280,5.0000,-5880.0000,648.0000
128.8330,3.6670,6.5650,5.0000,-5900.0000,665.0000
128.9170,3.5830,6.5770,5.0000,-5884.0000,693.0000
128.9170,3.5000,6.4520,5.0000,-5742.0000,710.0000
128.9170,3.4170,6.3880,5.0000,-5662.0000,726.0000
129.0000,3.2500,6.0850,5.0000,-5319.0000,766.0000
129.0000,3.1670,5.8890,5.0000,-5107.0000,782.0000
128.5000,4.8330,5.5060,5.0000,-5092.0000,414.0000
128.5830,4.8330,5.5070,5.0000,-5097.0000,410.0000
128.6670,4.8330,5.2300,5.0000,-4821.0000,409.0000
128.7500,4.8330,5.3850,5.0000,-4980.0000,405.0000
128.8330,4.8330,5.8030,5.0000,-5402.0000,401.0000
128.9170,4.8330,5.7940,5.0000,-5398.0000,396.0000
129.0000,4.8330,5.7180,5.0000,-5329.0000,389.0000
129.0830,4.8330,5.6740,5.0000,-5295.0000,379.0000
129.1670,4.8330,5.6070,5.0000,-5240.0000,367.0000
129.2500,4.8330,5.6050,5.0000,-5256.0000,349.0000
129.3330,4.8330,5.5110,5.0000,-5180.0000,331.0000
129.4170,4.8330,5.4360,5.0000,-5123.0000,313.0000
129.5000,4.8330,5.4940,5.0000,-5196.0000,298.0000
128.2500,4.7500,7.8810,5.0000,-7448.0000,433.0000
128.3330,4.7500,7.0800,5.0000,-6648.0000,432.0000
128.4170,4.7500,6.3990,5.0000,-5970.0000,429.0000
128.5000,4.7500,5.6190,5.0000,-5191.0000,428.0000
128.5830,4.7500,5.6180,5.0000,-5192.0000,426.0000
129.5000,4.7500,5.4780,5.0000,-5143.0000,335.0000
129.5830,4.7500,5.4950,5.0000,-5172.0000,323.0000
129.6670,4.7500,5.5110,5.0000,-5193.0000,318.0000
128.2500,4.6670,8.1770,5.0000,-7735.0000,442.0000
128.3330,4.6670,7.7350,5.0000,-7292.0000,443.0000
128.4170,4.6670,6.9780,5.0000,-6536.0000,442.0000
129.7500,4.6670,5.4280,5.0000,-5053.0000,375.0000
129.8330,4.6670,4.9780,5.0000,-4597.0000,381.0000
128.3330,4.5830,7.9870,5.0000,-7533.0000,454.0000
128.4170,4.5830,7.1980,5.0000,-6743.0000,455.0000
129.9170,4.5830,5.5040,5.0000,-5059.0000,445.0000
130.0000,4.5830,5.3610,5.0000,-4917.0000,444.0000
128.3330,4.5000,7.7830,5.0000,-7317.0000,466.0000
128.4170,4.5000,7.3740,5.0000,-6905.0000,469.0000
130.0830,4.5000,5.4190,5.0000,-4931.0000,488.0000
128.4170,4.4170,7.4840,5.0000,-7001.0000,483.0000
128.5000,4.4170,7.3800,5.0000,-6894.0000,486.0000
128.4170,4.3330,7.4010,5.0000,-6905.0000,496.0000
128.5000,4.3330,7.2610,5.0000,-6758.0000,503.0000
128.5000,4.2500,7.1630,5.0000,-6646.0000,517.0000
128.5830,4.2500,6.8290,5.0000,-6305.0000,524.0000
128.5000,4.1670,7.2410,5.0000,-6708.0000,533.0000
128.5830,4.1670,7.3070,5.0000,-6766.0000,541.0000
128.5830,4.0830,6.9900,5.0000,-6433.0000,557.0000
130.5000,4.0830,4.7770,5.0000,-4242.0000,535.0000
128.5830,4.0000,6.1780,5.0000,-5605.0000,573.0000
128.6670,4.0000,6.1120,5.0000,-5530.0000,582.0000
128.6670,3.9170,6.8890,5.0000,-6291.0000,598.0000
128.6670,3.8330,6.7310,5.0000,-6117.0000,614.0000
128.7500,3.7500,6.7780,5.0000,-6139.0000,639.0000
128.7500,3.6670,6.1700,5.0000,-5514.0000,656.0000
128.8330,3.5830,6.1530,5.0000,-5471.0000,682.0000
128.8330,3.5000,5.9770,5.0000,-5277.0000,700.0000
128.9170,3.3330,5.8840,5.0000,-5141.0000,743.0000
128.5000,5.0000,5.9270,5.0000,-5543.0000,384.0000
128.5830,5.0000,5.6330,5.0000,-5254.0000,379.0000
128.6670,5.0000,5.5110,5.0000,-5136.0000,375.0000
128.7500,5.0000,5.4510,5.0000,-5080.0000,371.0000
128.8330,5.0000,5.6890,5.0000,-5320.0000,369.0000
128.9170,5.0000,5.5810,5.0000,-5215.0000,366.0000
129.0000,5.0000,5.4080,5.0000,-5046.0000,362.0000
129.0830,5.0000,5.3730,5.0000,-5017.0000,356.0000
129.1670,5.0000,5.4490,5.0000,-5103.0000,346.0000
129.2500,5.0000,5.3250,5.0000,-4995.0000,330.0000
129.3330,5.0000,5.3770,5.0000,-5072.0000,305.0000
128.2500,4.9170,7.6720,5.0000,-7259.0000,413.0000
128.3330,4.9170,6.6590,5.0000,-6251.0000,408.0000
128.4170,4.9170,5.9800,5.0000,-5577.0000,403.0000
128.5000,4.9170,5.7360,5.0000,-5336.0000,400.0000
128.5830,4.9170,5.4010,5.0000,-5005.0000,396.0000
128.6670,4.9170,5.3440,5.0000,-4953.0000,391.0000
128.7500,4.9170,5.3240,5.0000,-4936.0000,388.0000
128.8330,4.9170,5.7380,5.0000,-5354.0000,384.0000
128.9170,4.9170,5.7440,5.0000,-5364.0000,380.0000
129.0000,4.9170,5.6860,5.0000,-5311.0000,375.0000
129.0830,4.9170,5.6410,5.0000,-5275.0000,366.0000
129.1670,4.9170,5.5930,5.0000,-5239.0000,354.0000
129.2500,4.9170,5.5220,5.0000,-5186.0000,336.0000
129.3330,4.9170,5.3330,5.0000,-5020.0000,313.0000
129.4170,4.9170,5.1240,5.0000,-4836.0000,288.0000
129.5000,4.9170,5.2600,5.0000,-4991.0000,269.0000
129.5830,4.9170,5.1880,5.0000,-4935.0000,253.0000
128.1670,4.8330,8.3880,5.0000,-7961.0000,427.0000
128.2500,4.8330,7.7020,5.0000,-7279.0000,423.0000
128.3330,4.8330,6.6960,5.0000,-6276.0000,420.0000
128.4170,4.8330,6.0690,5.0000,-5653.0000,416.0000
129.5830,4.8330,5.4360,5.0000,-5153.0000,283.0000
129.6670,4.8330,5.3960,5.0000,-5121.0000,275.0000
129.7500,4.8330,5.4510,5.0000,-5176.0000,275.0000
128.1670,4.7500,8.1310,5.0000,-7697.0000,434.0000
129.7500,4.7500,5.4760,5.0000,-5157.0000,319.0000
129.8330,4.7500,4.8860,5.0000,-4561.0000,325.0000
129.9170,4.7500,5.3280,5.0000,-4996.0000,332.0000
129.9170,4.6670,5.4330,5.0000,-5048.0000,385.0000
130.0000,4.6670,5.4480,5.0000,-5058.0000,390.0000
130.0830,4.5830,5.3530,5.0000,-4916.0000,437.0000
130.1670,4.5000,5.3520,5.0000,-4898.0000,454.0000
130.2500,4.4170,5.5110,5.0000,-5066.0000,445.0000
130.3330,4.3330,5.3520,5.0000,-4912.0000,440.0000
130.4170,4.2500,5.2070,5.0000,-4746.0000,461.0000
128.5000,5.1670,5.9940,5.0000,-5643.0000,351.0000
128.5830,5.1670,5.7490,5.0000,-5404.0000,345.0000
128.6670,5.1670,5.6210,5.0000,-5280.0000,341.0000
128.7500,5.1670,5.5010,5.0000,-5165.0000,336.0000
128.8330,5.1670,5.5920,5.0000,-5257.0000,335.0000
128.9170,5.1670,5.5920,5.0000,-5256.0000,336.0000
129.0000,5.1670,5.5050,5.0000,-5165.0000,340.0000
129.0830,5.1670,5.4450,5.0000,-5105.0000,340.0000
129.1670,5.1670,5.4640,5.0000,-5125.0000,339.0000
128.2500,5.0830,6.5960,5.0000,-6204.0000,392.0000
128.3330,5.0830,6.1500,5.0000,-5766.0000,384.0000
128.4170,5.0830,6.1180,5.0000,-5743.0000,375.0000
128.5000,5.0830,6.0640,5.0000,-5696.0000,368.0000
128.5830,5.0830,5.7320,5.0000,-5369.0000,363.0000
128.6670,5.0830,5.6970,5.0000,-5339.0000,358.0000
128.7500,5.0830,5.5320,5.0000,-5176.0000,356.0000
128.8330,5.0830,5.5610,5.0000,-5209.0000,352.0000
128.9170,5.0830,5.4950,5.0000,-5144.0000,351.0000
129.0000,5.0830,5.5640,5.0000,-5214.0000,350.0000
129.0830,5.0830,5.5210,5.0000,-5173.0000,348.0000
129.1670,5.0830,5.4980,5.0000,-5155.0000,343.0000
129.2500,5.0830,5.4420,5.0000,-5114.0000,328.0000
129.3330,5.0830,5.3720,5.0000,-5070.0000,302.0000
129.4170,5.0830,5.3590,5.0000,-5092.0000,267.0000
128.0830,5.0000,8.6760,5.0000,-8256.0000,420.0000
128.1670,5.0000,7.6310,5.0000,-7220.0000,411.0000
128.2500,5.0000,7.0440,5.0000,-6641.0000,403.0000
128.3330,5.0000,6.4380,5.0000,-6042.0000,396.0000
128.4170,5.0000,5.9520,5.0000,-5561.0000,391.0000
