lat,lon,depth
38.0986,131.5848,597.079
38.0865,131.7907,588.4299
38.0762,131.9997,579.4201
38.0715,132.1911,567.4739
38.0708,132.3615,552.8424
38.0639,132.5519,541.7529
38.0523,132.7465,532.5279
38.0378,132.9316,522.4564
38.0169,133.1259,513.0608
37.9956,133.3382,505.076
37.9754,133.5587,498.7101
37.9507,133.7866,495.1051
37.9439,134.0002,487.9805
37.9549,134.1915,477.5236
37.9647,134.3749,469.7303
37.9938,134.5457,461.261
38.0227,134.7572,452.7258
38.019,134.9856,442.0485
37.985,135.1859,429.5805
37.9491,135.379,419.122
37.9376,135.5655,406.2065
37.9224,135.7696,396.98
37.924,135.9779,388.2469
37.9475,136.1774,378.2985
37.9774,136.3906,372.6494
38.0517,136.5849,364.3703
38.1428,136.7979,355.9242
38.2136,137.02,347.8213
38.2675,137.2303,337.1512
38.3086,137.4559,326.2385
38.3285,137.6475,309.3301
38.3334,137.8218,291.7098
38.3238,137.9945,272.9796
38.3118,138.1795,257.8879
38.3015,138.3441,245.3236
38.2972,138.536,236.9532
38.2912,138.7378,229.9096
38.2812,138.9404,223.2902
38.2465,139.0356,196.1266
38.2311,139.2237,186.4917
38.2154,139.462,188.3891
38.1882,139.7178,195.3522
38.1613,139.8962,185.7601
38.141,140.0611,172.6104
38.2567,131.3712,609.8079
38.2444,131.5741,601.724
38.2337,131.7766,592.3943
38.2242,131.9833,582.6601
38.2114,132.1914,574.6334
38.2072,132.3733,563.0761
38.2036,132.5646,552.2906
38.2097,132.7322,538.0191
38.2074,132.9031,526.8694
38.1943,133.1009,519.2516
38.1875,133.3141,510.0151
38.167,133.5472,505.864
38.1632,133.7567,497.0451
38.1544,133.9877,491.5587
38.162,134.1957,482.4966
38.1773,134.3841,473.2058
38.2039,134.5844,465.1023
38.2409,134.7633,453.5407
38.2479,134.9447,444.6855
38.2396,135.1233,432.5985
38.2291,135.3357,422.4074
38.223,135.5486,414.0453
38.226,135.7659,404.251
38.2366,135.9987,395.6448
38.262,136.2188,384.9077
38.297,136.4479,375.561
38.3567,136.6796,364.2429
38.4263,136.8967,354.8669
38.4804,137.0901,345.2234
38.5188,137.2897,334.3194
38.544,137.5015,322.8556
38.5513,137.6964,308.6716
38.5441,137.8715,293.2692
38.5252,138.0443,277.1594
38.5024,138.2339,264.9109
38.4788,138.3976,253.1323
38.4599,138.5654,241.8883
38.4445,138.7584,234.6063
38.4272,138.943,225.8653
38.4084,139.0654,204.5795
38.3937,139.2526,196.6026
38.3736,139.4679,196.7063
38.3472,139.6944,198.9122
38.328,139.8832,191.8372
38.3158,140.0599,181.1978
38.3093,140.246,170.453
38.4058,131.1585,624.6849
38.3927,131.361,616.0262
38.3769,131.5575,607.2397
38.3576,131.7623,599.0347
38.3374,131.9702,590.3988
38.3175,132.1696,580.5539
38.3072,132.3614,569.8798
38.3176,132.5468,556.5396
38.3274,132.73,545.3483
38.3372,132.9077,535.5698
38.3497,133.1017,526.751
38.3618,133.3126,517.1808
38.3549,133.5323,510.6763
38.3495,133.7495,502.7972
38.3484,133.972,494.4435
38.3463,134.1932,486.7273
38.3552,134.3942,477.6336
38.3745,134.5993,467.4769
38.4005,134.792,457.8658
38.4447,134.9626,447.492
38.5033,135.1546,437.8996
38.5628,135.375,427.6703
38.6187,135.5825,416.7646
38.6726,135.8094,407.4889
38.7122,136.023,394.4751
38.7506,136.2595,385.2687
38.7753,136.4828,373.9528
38.7843,136.7186,361.6202
38.7887,136.9292,351.4639
38.7858,137.1079,341.2933
38.7801,137.3197,333.7382
38.7585,137.5223,322.4445
38.7295,137.718,310.3126
38.6926,137.8884,296.0072
38.6536,138.0641,282.7718
38.6103,138.2417,270.6092
38.5736,138.3819,254.6521
38.5454,138.555,244.5666
38.5197,138.7475,237.4834
38.5017,138.9332,228.8561
38.4998,139.0886,214.2559
38.4915,139.2781,207.5029
38.4722,139.4974,209.8022
38.4762,139.6815,201.0632
38.4798,139.88,195.2484
38.4959,140.0611,184.9919
