lon,lat,depth,unc,etype,mag
-84.1222,9.2914,37.0100,0.2614,ER,nan
-84.2185,9.6129,49.1900,0.8590,ER,nan
-84.5762,8.4228,41.5900,0.5581,ER,nan
-84.0883,8.8260,29.4700,0.3582,ER,nan
-83.9566,8.8644,8.6500,0.2656,ER,nan
-83.7303,9.4990,2.1300,0.1763,ER,nan
-83.8632,8.8305,26.7800,0.8660,ER,nan
-84.2331,9.2347,22.0800,0.8179,ER,nan
-84.7322,8.7325,23.6500,0.5779,ER,nan
-84.0462,8.8505,6.5100,0.4196,ER,nan
-84.5720,9.5520,23.5800,0.7156,ER,nan
-84.7420,8.8573,24.6100,0.4347,ER,nan
-84.3961,9.0125,20.6700,0.6090,ER,nan
-83.9231,8.9068,21.6900,1.0917,ER,nan
-84.1189,9.2901,28.8500,0.4709,ER,nan
-84.5762,9.4722,15.0000,0.1195,ER,nan
-83.8137,9.1511,38.3600,0.5650,ER,nan
-84.1089,9.2994,28.4800,0.5000,ER,nan
-84.3304,9.3031,21.9300,0.5911,ER,nan
-84.0580,8.9667,19.7300,0.4888,ER,nan
-83.4482,9.0669,103.5000,0.4290,ER,nan
-84.5345,9.4647,42.0600,0.5965,ER,nan
-84.2121,9.6097,5.2200,0.0877,ER,nan
-84.2199,8.6991,7.6600,0.6159,ER,nan
-84.0866,9.1274,29.8400,0.5269,ER,nan
-84.4682,9.4675,21.5000,0.4762,ER,nan
-84.4794,9.4698,14.5000,0.6553,ER,nan
-84.3695,8.9532,17.9100,0.3350,ER,nan
-84.2609,9.3820,50.1800,0.2477,ER,nan
-84.1093,9.0324,38.1100,0.9985,ER,nan
-84.0981,8.9358,13.7200,0.5149,ER,nan
-84.1607,8.8969,6.8000,0.3310,ER,nan
-84.0753,8.9291,14.1000,0.4959,ER,nan
-84.1830,8.8905,6.2200,0.2635,ER,nan
-84.0909,8.9273,18.5500,0.3723,ER,nan
-84.1145,8.9322,22.1400,0.5466,ER,nan
-84.2193,8.9598,7.7800,0.1521,ER,nan
-84.0639,9.2850,35.5800,0.4867,ER,nan
-84.5207,8.7664,18.4600,0.5572,ER,nan
-83.7644,8.9148,15.1000,0.5313,ER,nan
-84.4688,9.4621,21.9300,0.6414,ER,nan
-84.6690,8.7497,19.5400,0.9047,ER,nan
-84.1122,8.5928,18.9000,0.6687,ER,nan
-84.0898,8.9528,20.0600,0.3161,ER,nan
-84.2324,8.9954,7.8200,0.1856,ER,nan
-84.2203,9.4837,43.2700,0.8566,ER,nan
-84.2358,8.9598,9.9000,0.4082,ER,nan
-84.1123,9.0607,33.6200,0.4451,ER,nan
-84.2915,8.8051,23.5200,0.6977,ER,nan
-84.1312,8.9648,42.3800,0.2986,ER,nan
-83.9699,8.8562,25.1600,0.5509,ER,nan
-84.0494,8.9917,30.2500,0.2186,ER,nan
-83.9946,9.0087,18.9000,0.3274,ER,nan
-84.1174,9.0041,15.9900,0.4142,ER,nan
-84.4733,9.3689,22.7800,0.9853,ER,nan
-84.1251,9.0085,16.2600,0.4200,ER,nan
-84.4659,9.3680,21.2900,0.3955,ER,nan
-84.0188,8.7336,7.9800,0.7203,ER,nan
-84.4924,9.3625,21.6700,0.2619,ER,nan
-84.2539,9.3399,27.5300,0.6025,ER,nan
-84.2273,9.4827,56.6400,0.4734,ER,nan
-84.0911,9.1281,32.2600,0.7178,ER,nan
-84.1123,9.1393,26.9200,0.4146,ER,nan
-84.2766,9.4659,55.0600,0.2810,ER,nan
-84.4616,9.4468,35.5000,0.8383,ER,nan
-83.7218,9.1566,70.9700,0.7114,ER,nan
-83.7083,9.0482,33.2200,1.5944,ER,nan
-84.5740,8.8292,30.7800,0.1753,ER,nan
-84.2917,9.5845,60.8100,0.2737,ER,nan
-83.9090,9.1425,41.1000,0.8674,ER,nan
-83.9500,9.0181,16.1900,0.6916,ER,nan
-84.3605,9.2814,22.2500,0.7294,ER,nan
-84.1380,8.8559,28.0000,0.1094,ER,nan
-85.5383,9.0846,61.7700,3.1308,ER,nan
-83.8317,9.1540,46.6000,0.8511,ER,nan
-84.6124,8.7121,20.7900,0.3121,ER,nan
-84.5979,9.4299,46.9400,0.3735,ER,nan
-84.1149,9.3157,31.5200,0.4172,ER,nan
-84.1132,9.3172,32.0600,0.4806,ER,nan
-84.0233,8.8567,5.8200,0.3432,ER,nan
-83.9669,9.6889,201.8600,0.0000,ER,nan
-84.1201,8.9924,16.8300,0.4081,ER,nan
-83.6584,8.9773,12.4000,0.6173,ER,nan
-84.1230,8.9972,16.7800,0.3073,ER,nan
-84.0238,9.0236,18.5400,0.9663,ER,nan
-84.4658,9.3405,2.0100,0.2111,ER,nan
-84.0462,9.0088,18.6500,0.6798,ER,nan
-85.7490,9.0230,2.5400,0.0963,ER,nan
-84.2926,9.4390,57.1500,0.3330,ER,nan
-83.7267,9.1413,38.3300,0.8056,ER,nan
-84.3218,8.7614,8.1900,0.1190,ER,nan
-84.8675,9.3698,65.3200,0.0721,ER,nan
-84.5593,9.5915,1.4900,0.2403,ER,nan
