lon,lat,az,bound,slab
151.4556,-6.2891,243.0576,AU/PA,sol
151.5582,-6.2378,243.2584,AU/PA,sol
151.6445,-6.1957,243.3991,AU/PA,sol
151.7309,-6.1535,243.5398,AU/PA,sol
151.8172,-6.1113,243.6805,AU/PA,sol
151.9035,-6.0692,243.8212,AU/PA,sol
151.9959,-6.0230,243.6952,AU/PA,sol
152.0884,-5.9769,243.5693,AU/PA,sol
152.1809,-5.9307,243.4434,AU/PA,sol
152.2733,-5.8845,243.3174,AU/PA,sol
152.3663,-5.8519,245.1236,AU/PA,sol
152.4592,-5.8193,246.9298,AU/PA,sol
152.5521,-5.7866,248.7360,AU/PA,sol
152.6450,-5.7540,250.5421,AU/PA,sol
152.7362,-5.7558,255.7005,AU/PA,sol
152.8274,-5.7577,260.8590,AU/PA,sol
152.9187,-5.7596,266.0174,AU/PA,sol
153.0099,-5.7615,271.1759,AU/PA,sol
153.1134,-5.8110,277.2908,AU/PA,sol
153.2169,-5.8605,283.4057,AU/PA,sol
153.3204,-5.9100,289.5206,AU/PA,sol
153.4240,-5.9594,295.6354,AU/PA,sol
153.5505,-6.0358,297.0387,AU/PA,sol
153.6770,-6.1122,298.4421,AU/PA,sol
153.8035,-6.1886,299.8455,AU/PA,sol
153.9300,-6.2650,301.2488,AU/PA,sol
154.0037,-6.3255,303.3168,AU/PA,sol
154.0775,-6.3860,305.3847,AU/PA,sol
154.1513,-6.4465,307.4527,AU/PA,sol
154.2250,-6.5070,309.5206,AU/PA,sol
154.3037,-6.5847,310.8432,AU/PA,sol
154.3825,-6.6625,312.1657,AU/PA,sol
154.4613,-6.7402,313.4882,AU/PA,sol
154.5400,-6.8180,314.8108,AU/PA,sol
154.6368,-6.9367,316.3625,AU/PA,sol
154.7335,-7.0555,317.9142,AU/PA,sol
154.8302,-7.1743,319.4659,AU/PA,sol
154.9270,-7.2930,321.0176,AU/PA,sol
155.0587,-7.3420,313.3942,AU/PA,sol
155.1905,-7.3910,305.7708,AU/PA,sol
155.3222,-7.4400,298.1474,AU/PA,sol
155.4540,-7.4890,290.5239,AU/PA,sol
155.5435,-7.5433,293.2486,AU/PA,sol
155.6330,-7.5975,295.9732,AU/PA,sol
155.7225,-7.6517,298.6979,AU/PA,sol
155.8120,-7.7060,301.4225,AU/PA,sol
155.9295,-7.7950,304.4024,AU/PA,sol
156.0470,-7.8840,307.3823,AU/PA,sol
156.1093,-7.9565,310.4393,AU/PA,sol
156.1715,-8.0290,313.4963,AU/PA,sol
156.2337,-8.1015,316.5533,AU/PA,sol
156.2960,-8.1740,319.6103,AU/PA,sol
156.3815,-8.2780,320.2347,AU/PA,sol
156.4670,-8.3820,320.8592,AU/PA,sol
156.5865,-8.4725,314.1411,AU/PA,sol
156.7060,-8.5630,307.4230,AU/PA,sol
156.7820,-8.6020,297.4213,AU/PA,sol
156.8580,-8.6150,279.8086,AU/PA,sol
156.9350,-8.6420,289.5232,AU/PA,sol
157.0490,-8.7060,299.5840,AU/PA,sol
157.1770,-8.7460,287.5343,AU/PA,sol
157.2410,-8.7840,300.9930,AU/PA,sol
157.3170,-8.8230,297.4344,AU/PA,sol
157.4190,-8.9000,307.3713,AU/PA,sol
157.5720,-8.9650,293.2585,AU/PA,sol
157.6480,-9.0040,297.4506,AU/PA,sol
157.7240,-9.0680,310.4464,AU/PA,sol
157.8270,-9.1070,290.9722,AU/PA,sol
157.9160,-9.1590,300.6075,AU/PA,sol
157.9920,-9.2100,304.1989,AU/PA,sol
158.0560,-9.2490,301.6863,AU/PA,sol
158.1450,-9.3130,306.0700,AU/PA,sol
158.2730,-9.3900,301.3608,AU/PA,sol
158.3880,-9.4420,294.6139,AU/PA,sol
158.4780,-9.4810,293.7096,AU/PA,sol
158.5800,-9.5070,284.4815,AU/PA,sol
158.7090,-9.5460,287.0325,AU/PA,sol
158.8066,-9.6002,293.2062,AU/PA,sol
158.9042,-9.6544,299.3799,AU/PA,sol
159.0576,-9.7220,294.0678,AU/PA,sol
159.1393,-9.7755,298.8287,AU/PA,sol
159.2210,-9.8290,303.5896,AU/PA,sol
159.2850,-9.8800,308.9559,AU/PA,sol
159.3620,-9.9310,303.9100,AU/PA,sol
159.4390,-9.9690,296.6075,AU/PA,sol
159.5030,-10.0210,309.5132,AU/PA,sol
159.5800,-10.0840,309.7192,AU/PA,sol
159.6440,-10.1230,301.7530,AU/PA,sol
159.7080,-10.1740,308.9878,AU/PA,sol
159.7720,-10.2000,292.4197,AU/PA,sol
159.8370,-10.2510,290.3370,AU/PA,sol
159.9140,-10.2760,288.2544,AU/PA,sol
159.9780,-10.3150,301.7677,AU/PA,sol
160.0680,-10.3790,305.8550,AU/PA,sol
160.1320,-10.4170,301.1079,AU/PA,sol
160.2100,-10.4680,303.6105,AU/PA,sol
160.2870,-10.5190,303.9586,AU/PA,sol
160.3640,-10.5700,303.9629,AU/PA,sol
160.4930,-10.6340,296.7705,AU/PA,sol
160.5440,-10.6720,307.1580,AU/PA,sol
160.6220,-10.7230,303.6370,AU/PA,sol
160.7250,-10.7870,302.2995,AU/PA,sol
160.7760,-10.8380,315.5116,AU/PA,sol
160.8670,-10.9140,310.3693,AU/PA,sol
160.9310,-10.9650,309.0599,AU/PA,sol
160.9960,-11.0290,315.0796,AU/PA,sol
161.0600,-11.0540,317.5330,AU/PA,sol
161.1250,-11.1300,294.1967,AU/PA,sol
161.2020,-11.1680,296.6962,AU/PA,sol
161.3060,-11.1940,284.2862,AU/PA,sol
161.3840,-11.2320,296.4034,AU/PA,sol
161.4610,-11.2450,279.7594,AU/PA,sol
161.5520,-11.2830,293.0539,AU/PA,sol
161.6851,-11.3011,285.4684,AU/PA,sol
161.8182,-11.3193,277.8829,AU/PA,sol
161.9280,-11.3341,277.8354,AU/PA,sol
162.0378,-11.3488,277.7878,AU/PA,sol
162.1493,-11.3587,276.4615,AU/PA,sol
162.2609,-11.3685,275.1352,AU/PA,sol
162.3787,-11.3548,275.1352,AU/PA,sol
162.4966,-11.3411,275.1352,AU/PA,sol
129.2174,1.3984,183.0936,PS/SU,phi
129.2245,1.5308,183.0936,PS/SU,phi
129.2317,1.6632,183.0936,PS/SU,phi
129.2389,1.7956,183.0936,PS/SU,phi
129.2460,1.9280,183.0936,PS/SU,phi
129.2424,2.0209,182.4276,PS/SU,phi
129.2388,2.1138,181.7616,PS/SU,phi
129.2352,2.2066,181.0956,PS/SU,phi
129.2315,2.2995,180.4296,PS/SU,phi
129.2279,2.3923,179.7636,PS/SU,phi
129.2243,2.4852,179.0976,PS/SU,phi
129.2207,2.5781,178.4316,PS/SU,phi
129.2170,2.6710,177.7655,PS/SU,phi
129.1623,2.7817,171.7536,PS/SU,phi
129.1075,2.8925,165.7418,PS/SU,phi
129.0528,3.0032,159.7300,PS/SU,phi
128.9980,3.1140,153.7182,PS/SU,phi
128.9195,3.2605,153.2509,PS/SU,phi
128.8410,3.4070,152.7836,PS/SU,phi
128.7625,3.5535,152.3163,PS/SU,phi
128.6840,3.7000,151.8490,PS/SU,phi
128.6098,3.8588,152.6308,PS/SU,phi
128.5355,4.0175,153.4126,PS/SU,phi
128.4613,4.1762,154.1945,PS/SU,phi
128.3870,4.3350,154.9763,PS/SU,phi
128.3280,4.4420,154.0310,PS/SU,phi
128.2690,4.5490,153.0858,PS/SU,phi
128.2100,4.6560,152.1406,PS/SU,phi
128.1510,4.7630,151.1953,PS/SU,phi
128.0722,4.8782,149.8322,PS/SU,phi
127.9935,4.9935,148.4690,PS/SU,phi
127.9147,5.1088,147.1059,PS/SU,phi
127.8360,5.2240,145.7427,PS/SU,phi
127.7515,5.2865,149.3693,PS/SU,phi
127.6670,5.3490,152.9960,PS/SU,phi
127.5825,5.4115,156.6227,PS/SU,phi
127.4980,5.4740,160.2493,PS/SU,phi
127.4882,5.5798,163.8759,PS/SU,phi
127.4785,5.6855,167.5026,PS/SU,phi
127.4688,5.7912,171.1293,PS/SU,phi
127.4590,5.8970,174.7559,PS/SU,phi
127.4068,6.0345,170.8900,PS/SU,phi
127.3545,6.1720,167.0241,PS/SU,phi
127.3023,6.3095,163.1582,PS/SU,phi
127.2500,6.4470,159.2923,PS/SU,phi
127.2480,6.5526,161.7460,PS/SU,phi
127.2460,6.6583,164.1997,PS/SU,phi
127.2440,6.7639,166.6535,PS/SU,phi
127.2420,6.8695,169.1072,PS/SU,phi
127.2400,6.9752,171.5609,PS/SU,phi
127.2380,7.0808,174.0147,PS/SU,phi
127.2360,7.1864,176.4684,PS/SU,phi
127.2340,7.2920,178.9221,PS/SU,phi
127.2314,7.4384,178.9561,PS/SU,phi
127.2288,7.5849,178.9901,PS/SU,phi
127.2263,7.7227,178.9903,PS/SU,phi
127.2239,7.8605,178.9904,PS/SU,phi
127.2215,7.9982,178.9905,PS/SU,phi
127.2190,8.1360,178.9907,PS/SU,phi
127.1811,8.2762,172.0034,PS/SU,phi
127.1432,8.4165,165.0162,PS/SU,phi
127.0981,8.5832,165.0213,PS/SU,phi
127.0530,8.7500,165.0263,PS/SU,phi
127.0244,8.8374,164.6549,PS/SU,phi
126.9958,8.9247,164.2836,PS/SU,phi
126.9672,9.0121,163.9123,PS/SU,phi
126.9385,9.0995,163.5410,PS/SU,phi
126.9099,9.1869,163.1696,PS/SU,phi
126.8812,9.2743,162.7983,PS/SU,phi
126.8526,9.3617,162.4270,PS/SU,phi
126.8240,9.4490,162.0557,PS/SU,phi
126.7959,9.5948,163.8454,PS/SU,phi
126.7677,9.7406,165.6352,PS/SU,phi
126.7396,9.8864,167.4250,PS/SU,phi
126.7114,10.0322,169.2148,PS/SU,phi
126.6745,10.1476,167.5340,PS/SU,phi
126.6375,10.2630,165.8532,PS/SU,phi
126.6005,10.3784,164.1724,PS/SU,phi
126.5635,10.4937,162.4916,PS/SU,phi
126.4915,10.6348,160.1996,PS/SU,phi
126.4194,10.7759,157.9076,PS/SU,phi
126.3473,10.9170,155.6156,PS/SU,phi
126.2752,11.0582,153.3236,PS/SU,phi
126.2430,11.2074,157.0084,PS/SU,phi
126.2109,11.3567,160.6933,PS/SU,phi
126.1788,11.5060,164.3781,PS/SU,phi
126.1466,11.6553,168.0629,PS/SU,phi
126.1141,11.8040,168.0276,PS/SU,phi
126.0816,11.9527,167.9923,PS/SU,phi
126.0491,12.1014,167.9570,PS/SU,phi
126.0166,12.2502,167.9217,PS/SU,phi
125.9339,12.3922,163.5290,PS/SU,phi
125.8513,12.5341,159.1362,PS/SU,phi
125.7687,12.6761,154.7435,PS/SU,phi
125.6860,12.8180,150.3508,PS/SU,phi
125.6502,12.9091,152.5155,PS/SU,phi
125.6144,13.0001,154.6803,PS/SU,phi
125.5786,13.0911,156.8450,PS/SU,phi
125.5427,13.1822,159.0097,PS/SU,phi
125.4940,13.3060,159.0393,PS/SU,phi
125.4510,13.4093,158.9008,PS/SU,phi
125.4080,13.5125,158.7623,PS/SU,phi
125.3650,13.6157,158.6238,PS/SU,phi
125.3220,13.7190,158.4853,PS/SU,phi
125.2790,13.8223,158.3468,PS/SU,phi
125.2360,13.9255,158.2083,PS/SU,phi
125.1930,14.0287,158.0699,PS/SU,phi
125.1500,14.1320,157.9314,PS/SU,phi
125.0853,14.2750,157.5206,PS/SU,phi
125.0205,14.4180,157.1098,PS/SU,phi
124.9557,14.5610,156.6990,PS/SU,phi
124.8910,14.7040,156.2882,PS/SU,phi
124.7480,14.7764,158.2115,PS/SU,phi
124.6050,14.8487,160.1347,PS/SU,phi
124.4620,14.9211,162.0580,PS/SU,phi
124.3189,14.9935,163.9813,PS/SU,phi
124.1758,15.0658,165.9046,PS/SU,phi
124.0328,15.1382,167.8279,PS/SU,phi
123.8898,15.2106,169.7512,PS/SU,phi
123.7468,15.2830,171.6745,PS/SU,phi
123.6037,15.3553,173.5978,PS/SU,phi
123.4607,15.4277,175.5211,PS/SU,phi
123.3177,15.5001,177.4443,PS/SU,phi
123.1747,15.5725,179.3676,PS/SU,phi
123.0317,15.6448,181.2909,PS/SU,phi
122.8887,15.7172,183.2142,PS/SU,phi
122.7457,15.7896,185.1375,PS/SU,phi
122.6027,15.8620,187.0608,PS/SU,phi
122.6733,15.9494,202.4470,PS/SU,phi
122.7439,16.0369,217.8333,PS/SU,phi
122.7849,16.1321,210.1531,PS/SU,phi
122.8258,16.2273,202.4729,PS/SU,phi
122.8551,16.3348,198.5619,PS/SU,phi
122.8844,16.4424,194.6509,PS/SU,phi
122.8895,16.6078,181.7142,PS/SU,phi
122.8828,16.7855,181.7142,PS/SU,phi
122.8761,16.9631,181.7142,PS/SU,phi
138.4312,9.3743,195.7444,PA/PS,izu
138.4728,9.5201,195.7444,PA/PS,izu
138.5145,9.6658,195.7444,PA/PS,izu
138.5562,9.8116,195.7444,PA/PS,izu
138.5978,9.9574,195.7444,PA/PS,izu
138.6373,10.1232,195.1105,PA/PS,izu
138.6768,10.2890,194.4766,PA/PS,izu
138.7163,10.4548,193.8426,PA/PS,izu
138.7558,10.6206,193.2087,PA/PS,izu
138.8136,10.7828,196.2591,PA/PS,izu
138.8715,10.9451,199.3094,PA/PS,izu
138.9257,11.0207,207.2384,PA/PS,izu
138.9800,11.0964,215.1674,PA/PS,izu
139.0916,11.1355,250.3596,PA/PS,izu
139.2404,11.1058,281.5350,PA/PS,izu
139.3484,11.0115,279.7288,PA/PS,izu
139.4564,10.9173,277.9226,PA/PS,izu
139.6042,10.9064,276.1164,PA/PS,izu
139.7519,10.8956,274.3102,PA/PS,izu
139.9260,10.9208,267.9755,PA/PS,izu
140.1000,10.9460,261.6407,PA/PS,izu
140.2183,10.9279,265.9518,PA/PS,izu
140.3366,10.9098,270.2629,PA/PS,izu
140.4549,10.8918,274.5740,PA/PS,izu
140.5732,10.8737,278.8852,PA/PS,izu
140.7015,10.8918,274.6346,PA/PS,izu
140.8298,10.9098,270.3840,PA/PS,izu
140.9581,10.9279,266.1334,PA/PS,izu
141.0864,10.9460,261.8827,PA/PS,izu
141.2212,10.9909,259.2383,PA/PS,izu
141.3561,11.0358,256.5940,PA/PS,izu
141.4909,11.0808,253.9497,PA/PS,izu
141.6258,11.1257,251.3054,PA/PS,izu
141.7789,11.1967,248.0084,PA/PS,izu
141.9320,11.2678,244.7115,PA/PS,izu
142.1043,11.2924,253.2228,PA/PS,izu
142.2766,11.3171,261.7341,PA/PS,izu
142.3770,11.3286,262.1412,PA/PS,izu
142.4773,11.3402,262.5482,PA/PS,izu
142.5777,11.3517,262.9552,PA/PS,izu
142.6780,11.3632,263.3623,PA/PS,izu
142.7835,11.3766,263.0213,PA/PS,izu
142.8891,11.3899,262.6802,PA/PS,izu
142.9986,11.4174,259.1505,PA/PS,izu
143.1080,11.4449,255.6208,PA/PS,izu
143.1199,11.4568,258.1556,PA/PS,izu
143.2121,11.4717,257.7735,PA/PS,izu
143.3043,11.4865,257.3914,PA/PS,izu
143.3965,11.5014,257.0093,PA/PS,izu
143.4888,11.5163,256.6273,PA/PS,izu
143.4888,11.5223,255.0990,PA/PS,izu
143.5906,11.5596,253.7011,PA/PS,izu
143.6925,11.5970,252.3033,PA/PS,izu
143.7944,11.6344,250.9055,PA/PS,izu
143.8962,11.6718,249.5076,PA/PS,izu
143.9791,11.7248,246.3601,PA/PS,izu
144.0620,11.7777,243.2125,PA/PS,izu
144.1449,11.8306,240.0650,PA/PS,izu
144.2279,11.8836,236.9174,PA/PS,izu
144.3257,11.9179,240.2593,PA/PS,izu
144.4235,11.9523,243.6011,PA/PS,izu
144.5213,11.9867,246.9429,PA/PS,izu
144.6190,12.0210,250.2848,PA/PS,izu
144.7536,12.0822,247.6880,PA/PS,izu
144.8882,12.1434,245.0913,PA/PS,izu
145.0572,12.2077,246.9275,PA/PS,izu
145.2262,12.2720,248.7638,PA/PS,izu
145.3288,12.3331,243.7122,PA/PS,izu
145.4313,12.3941,238.6606,PA/PS,izu
145.5611,12.5206,238.6606,PA/PS,izu
145.6910,12.6470,238.6606,PA/PS,izu
145.8235,12.7357,237.1895,PA/PS,izu
145.9560,12.8245,235.7184,PA/PS,izu
146.0885,12.9133,234.2473,PA/PS,izu
146.2210,13.0020,232.7762,PA/PS,izu
146.3100,13.0679,232.7762,PA/PS,izu
146.3990,13.1339,232.7762,PA/PS,izu
146.4880,13.1998,232.7762,PA/PS,izu
146.5769,13.2657,232.7762,PA/PS,izu
146.6519,13.3495,229.8591,PA/PS,izu
146.7270,13.4333,226.9420,PA/PS,izu
146.8021,13.5170,224.0249,PA/PS,izu
146.8772,13.6008,221.1078,PA/PS,izu
146.9581,13.7546,217.6069,PA/PS,izu
147.0391,13.9084,214.1059,PA/PS,izu
147.1200,14.0622,210.6049,PA/PS,izu
147.2010,14.2160,207.1039,PA/PS,izu
147.2337,14.3097,206.0466,PA/PS,izu
147.2663,14.4035,204.9893,PA/PS,izu
147.2989,14.4972,203.9320,PA/PS,izu
147.3315,14.5910,202.8747,PA/PS,izu
147.3641,14.6847,201.8174,PA/PS,izu
147.3967,14.7785,200.7601,PA/PS,izu
147.4293,14.8722,199.7028,PA/PS,izu
147.4620,14.9660,198.6455,PA/PS,izu
147.5032,15.0936,198.3190,PA/PS,izu
147.5444,15.2211,197.9925,PA/PS,izu
147.5856,15.3487,197.6660,PA/PS,izu
147.6269,15.4763,197.3396,PA/PS,izu
147.6470,15.5693,195.9517,PA/PS,izu
147.6671,15.6622,194.5637,PA/PS,izu
147.6873,15.7551,193.1758,PA/PS,izu
147.7074,15.8480,191.7879,PA/PS,izu
147.7273,16.0168,190.4592,PA/PS,izu
147.7472,16.1855,189.1306,PA/PS,izu
147.7671,16.3543,187.8019,PA/PS,izu
147.7870,16.5230,186.4733,PA/PS,izu
147.7934,16.6171,186.1312,PA/PS,izu
147.7998,16.7112,185.7891,PA/PS,izu
147.8063,16.8054,185.4470,PA/PS,izu
147.8127,16.8995,185.1048,PA/PS,izu
147.8191,16.9937,184.7627,PA/PS,izu
147.8255,17.0878,184.4206,PA/PS,izu
147.8319,17.1820,184.0785,PA/PS,izu
147.8383,17.2761,183.7364,PA/PS,izu
147.8349,17.3741,183.0314,PA/PS,izu
147.8315,17.4721,182.3263,PA/PS,izu
147.8281,17.5701,181.6213,PA/PS,izu
147.8247,17.6681,180.9162,PA/PS,izu
147.8213,17.7660,180.2112,PA/PS,izu
147.8179,17.8640,179.5061,PA/PS,izu
147.8145,17.9620,178.8010,PA/PS,izu
147.8110,18.0600,178.0959,PA/PS,izu
147.7970,18.2062,177.2707,PA/PS,izu
147.7830,18.3523,176.4455,PA/PS,izu
147.7690,18.4984,175.6203,PA/PS,izu
147.7550,18.6446,174.7951,PA/PS,izu
147.7210,18.7765,172.6637,PA/PS,izu
147.6870,18.9083,170.5323,PA/PS,izu
147.6530,19.0402,168.4009,PA/PS,izu
147.6190,19.1720,166.2695,PA/PS,izu
147.5793,19.3152,166.0301,PA/PS,izu
147.5395,19.4585,165.7906,PA/PS,izu
147.4998,19.6018,165.5512,PA/PS,izu
147.4600,19.7450,165.3117,PA/PS,izu
147.3967,19.8845,163.2043,PA/PS,izu
147.3335,20.0240,161.0969,PA/PS,izu
147.2702,20.1635,158.9896,PA/PS,izu
147.2070,20.3030,156.8822,PA/PS,izu
147.1600,20.4285,157.8224,PA/PS,izu
147.1130,20.5540,158.7625,PA/PS,izu
147.0660,20.6795,159.7027,PA/PS,izu
147.0190,20.8050,160.6428,PA/PS,izu
146.9698,20.9365,160.6574,PA/PS,izu
146.9205,21.0680,160.6721,PA/PS,izu
146.8713,21.1995,160.6867,PA/PS,izu
146.8220,21.3310,160.7013,PA/PS,izu
146.7527,21.4307,157.2996,PA/PS,izu
146.6835,21.5305,153.8978,PA/PS,izu
146.6142,21.6303,150.4960,PA/PS,izu
146.5450,21.7300,147.0942,PA/PS,izu
146.4243,21.8477,144.4074,PA/PS,izu
146.3035,21.9655,141.7206,PA/PS,izu
146.1827,22.0832,139.0337,PA/PS,izu
146.0620,22.2010,136.3469,PA/PS,izu
145.9658,22.2649,134.9954,PA/PS,izu
145.8695,22.3287,133.6438,PA/PS,izu
145.7732,22.3926,132.2922,PA/PS,izu
145.6770,22.4565,130.9407,PA/PS,izu
145.5807,22.5204,129.5891,PA/PS,izu
145.4845,22.5842,128.2376,PA/PS,izu
145.3882,22.6481,126.8860,PA/PS,izu
145.2920,22.7120,125.5345,PA/PS,izu
145.2188,22.7792,126.6933,PA/PS,izu
145.1455,22.8465,127.8522,PA/PS,izu
145.0722,22.9138,129.0111,PA/PS,izu
144.9990,22.9810,130.1699,PA/PS,izu
144.9257,23.0483,131.3288,PA/PS,izu
144.8525,23.1155,132.4876,PA/PS,izu
144.7792,23.1827,133.6464,PA/PS,izu
144.7060,23.2500,134.8053,PA/PS,izu
144.6215,23.3177,134.3311,PA/PS,izu
144.5370,23.3854,133.8569,PA/PS,izu
144.4526,23.4531,133.3827,PA/PS,izu
144.3681,23.5207,132.9084,PA/PS,izu
144.2836,23.5884,132.4341,PA/PS,izu
144.1992,23.6561,131.9599,PA/PS,izu
144.1147,23.7237,131.4857,PA/PS,izu
144.0302,23.7914,131.0115,PA/PS,izu
143.9667,23.8663,132.4055,PA/PS,izu
143.9032,23.9413,133.7995,PA/PS,izu
143.8397,24.0162,135.1934,PA/PS,izu
143.7761,24.0912,136.5874,PA/PS,izu
143.7126,24.1662,137.9814,PA/PS,izu
143.6490,24.2411,139.3753,PA/PS,izu
143.5855,24.3160,140.7692,PA/PS,izu
143.5220,24.3910,142.1632,PA/PS,izu
143.4280,24.5315,145.4045,PA/PS,izu
143.3341,24.6720,148.6458,PA/PS,izu
143.2746,24.8000,152.8651,PA/PS,izu
143.2151,24.9279,157.0845,PA/PS,izu
143.2002,25.1005,161.6958,PA/PS,izu
143.1853,25.2730,166.3071,PA/PS,izu
143.1705,25.4455,170.9185,PA/PS,izu
143.1556,25.6181,175.5298,PA/PS,izu
143.1744,25.7958,178.0139,PA/PS,izu
143.1933,25.9735,180.4980,PA/PS,izu
143.2122,26.1513,182.9821,PA/PS,izu
143.2310,26.3290,185.4663,PA/PS,izu
143.2382,26.4310,185.0108,PA/PS,izu
143.2455,26.5330,184.5552,PA/PS,izu
143.2527,26.6350,184.0996,PA/PS,izu
143.2600,26.7370,183.6441,PA/PS,izu
143.2619,26.8281,183.3206,PA/PS,izu
143.2638,26.9192,182.9970,PA/PS,izu
143.2656,27.0103,182.6735,PA/PS,izu
143.2675,27.1014,182.3499,PA/PS,izu
143.2694,27.1926,182.0263,PA/PS,izu
143.2713,27.2837,181.7027,PA/PS,izu
143.2731,27.3748,181.3791,PA/PS,izu
143.2750,27.4659,181.0556,PA/PS,izu
143.2744,27.5925,180.7326,PA/PS,izu
143.2738,27.7191,180.4096,PA/PS,izu
143.2732,27.8457,180.0867,PA/PS,izu
143.2727,27.9723,179.7637,PA/PS,izu
143.2355,28.0994,176.1920,PA/PS,izu
143.1982,28.2264,172.6204,PA/PS,izu
143.1610,28.3534,169.0487,PA/PS,izu
143.1237,28.4804,165.4771,PA/PS,izu
143.0489,28.6050,162.1484,PA/PS,izu
142.9740,28.7297,158.8198,PA/PS,izu
142.8991,28.8544,155.4912,PA/PS,izu
142.8242,28.9791,152.1625,PA/PS,izu
142.7634,29.1263,154.1545,PA/PS,izu
142.7026,29.2736,156.1465,PA/PS,izu
142.6418,29.4209,158.1385,PA/PS,izu
142.5810,29.5682,160.1304,PA/PS,izu
142.5540,29.7081,162.7168,PA/PS,izu
142.5270,29.8481,165.3032,PA/PS,izu
142.5000,29.9881,167.8897,PA/PS,izu
142.4730,30.1280,170.4761,PA/PS,izu
142.4324,30.2173,167.4916,PA/PS,izu
142.3918,30.3066,164.5070,PA/PS,izu
142.3512,30.3959,161.5225,PA/PS,izu
142.3106,30.4853,158.5380,PA/PS,izu
142.2842,30.5864,160.7261,PA/PS,izu
142.2577,30.6876,162.9142,PA/PS,izu
142.2312,30.7888,165.1023,PA/PS,izu
142.2047,30.8900,167.2904,PA/PS,izu
142.1933,30.9962,169.1486,PA/PS,izu
142.1818,31.1025,171.0068,PA/PS,izu
142.1704,31.2088,172.8650,PA/PS,izu
142.1590,31.3150,174.7233,PA/PS,izu
142.1440,31.4820,174.9454,PA/PS,izu
142.1290,31.6490,175.1676,PA/PS,izu
142.1140,31.8160,175.3898,PA/PS,izu
142.0990,31.9830,175.6120,PA/PS,izu
142.0805,32.1262,175.1467,PA/PS,izu
142.0620,32.2694,174.6815,PA/PS,izu
142.0435,32.4126,174.2163,PA/PS,izu
142.0250,32.5559,173.7510,PA/PS,izu
142.0265,32.6675,175.4742,PA/PS,izu
142.0280,32.7790,177.1975,PA/PS,izu
142.0295,32.8906,178.9207,PA/PS,izu
142.0310,33.0022,180.6439,PA/PS,izu
142.0221,33.1360,178.7219,PA/PS,izu
142.0131,33.2699,176.7999,PA/PS,izu
141.9655,33.4068,170.2912,PA/PS,izu
141.9179,33.5437,163.7826,PA/PS,izu
141.8941,33.6805,167.7674,PA/PS,izu
141.8703,33.8174,171.7521,PA/PS,izu
141.8734,33.9163,171.7521,PA/PS,izu
141.8766,34.0152,171.7521,PA/PS,izu
141.8798,34.1141,171.7521,PA/PS,izu
141.8830,34.2130,171.7521,PA/PS,izu
174.5933,-42.1546,261.6829,PA/AU,ker
174.7305,-42.1404,261.6829,PA/AU,ker
174.8678,-42.1262,261.6829,PA/AU,ker
175.0050,-42.1120,261.6829,PA/AU,ker
175.1422,-42.0977,261.6829,PA/AU,ker
175.2794,-42.0834,261.6829,PA/AU,ker
175.4166,-42.0692,261.6829,PA/AU,ker
175.5538,-42.0550,261.6829,PA/AU,ker
175.6910,-42.0408,261.6829,PA/AU,ker
175.8137,-42.0052,260.0204,PA/AU,ker
175.9365,-41.9696,258.3578,PA/AU,ker
176.0592,-41.9340,256.6953,PA/AU,ker
176.1820,-41.8984,255.0328,PA/AU,ker
176.3048,-41.8628,253.3702,PA/AU,ker
176.4275,-41.8272,251.7077,PA/AU,ker
176.5503,-41.7916,250.0451,PA/AU,ker
176.6730,-41.7560,248.3826,PA/AU,ker
176.8980,-41.7065,250.9068,PA/AU,ker
177.1230,-41.6570,253.4310,PA/AU,ker
177.2440,-41.6178,251.6722,PA/AU,ker
177.3650,-41.5785,249.9134,PA/AU,ker
177.4860,-41.5392,248.1546,PA/AU,ker
177.6070,-41.5000,246.3958,PA/AU,ker
177.7090,-41.4220,240.8815,PA/AU,ker
177.8110,-41.3440,235.3671,PA/AU,ker
177.9130,-41.2660,229.8528,PA/AU,ker
178.0150,-41.1880,224.3384,PA/AU,ker
178.0822,-41.0928,220.2447,PA/AU,ker
178.1495,-40.9975,216.1510,PA/AU,ker
178.2167,-40.9023,212.0573,PA/AU,ker
178.2840,-40.8070,207.9635,PA/AU,ker
178.3545,-40.7112,208.2500,PA/AU,ker
178.4250,-40.6155,208.5366,PA/AU,ker
178.4955,-40.5198,208.8231,PA/AU,ker
178.5660,-40.4240,209.1097,PA/AU,ker
178.6225,-40.3397,208.5902,PA/AU,ker
178.6790,-40.2555,208.0708,PA/AU,ker
178.7355,-40.1713,207.5514,PA/AU,ker
178.7920,-40.0870,207.0319,PA/AU,ker
178.8315,-39.9865,204.4566,PA/AU,ker
178.8710,-39.8860,201.8813,PA/AU,ker
178.9105,-39.7855,199.3060,PA/AU,ker
178.9500,-39.6850,196.7308,PA/AU,ker
178.9937,-39.5713,196.6691,PA/AU,ker
179.0375,-39.4575,196.6074,PA/AU,ker
179.0813,-39.3438,196.5457,PA/AU,ker
179.1250,-39.2300,196.4840,PA/AU,ker
179.1700,-39.0595,194.0185,PA/AU,ker
179.2150,-38.8890,191.5530,PA/AU,ker
179.2527,-38.8013,193.2919,PA/AU,ker
179.2905,-38.7135,195.0308,PA/AU,ker
179.3283,-38.6257,196.7697,PA/AU,ker
