lon,lat,az,bound,slab,depth
150.146,-6.881,258.437,AU/PA,sol,7.043
150.2752,-6.8342,256.3166,AU/PA,sol,6.995
150.4045,-6.7875,254.1961,AU/PA,sol,7.126
150.5337,-6.7408,252.0756,AU/PA,sol,6.831
150.663,-6.694,249.9551,AU/PA,sol,7.002
150.7842,-6.6312,248.0802,AU/PA,sol,6.835
150.9055,-6.5685,246.2052,AU/PA,sol,7.028
151.0267,-6.5057,244.3303,AU/PA,sol,7.046
151.148,-6.443,242.4554,AU/PA,sol,7.039
151.2506,-6.3917,242.6561,AU/PA,sol,6.83
151.3531,-6.3404,242.8569,AU/PA,sol,7.641
151.4556,-6.2891,243.0576,AU/PA,sol,7.641
151.5582,-6.2378,243.2584,AU/PA,sol,7.762
151.6445,-6.1957,243.3991,AU/PA,sol,7.68
151.7309,-6.1535,243.5398,AU/PA,sol,7.719
151.8172,-6.1113,243.6805,AU/PA,sol,7.875
151.9035,-6.0692,243.8212,AU/PA,sol,8.284
151.9959,-6.023,243.6952,AU/PA,sol,8.328
152.0884,-5.9769,243.5693,AU/PA,sol,8.364
152.1809,-5.9307,243.4434,AU/PA,sol,7.879
152.2733,-5.8845,243.3174,AU/PA,sol,7.879
152.3663,-5.8519,245.1236,AU/PA,sol,8.263
152.4592,-5.8193,246.9298,AU/PA,sol,8.498
152.5521,-5.7866,248.736,AU/PA,sol,8.46
152.645,-5.754,250.5421,AU/PA,sol,8.126
152.7362,-5.7558,255.7005,AU/PA,sol,8.126
152.8274,-5.7577,260.859,AU/PA,sol,7.815
152.9187,-5.7596,266.0174,AU/PA,sol,7.116
153.0099,-5.7615,271.1759,AU/PA,sol,7.729
153.1134,-5.811,277.2908,AU/PA,sol,7.337
153.2169,-5.8605,283.4057,AU/PA,sol,7.595
153.3204,-5.91,289.5206,AU/PA,sol,7.815
153.424,-5.9594,295.6354,AU/PA,sol,8.188
153.5505,-6.0358,297.0387,AU/PA,sol,8.401
153.677,-6.1122,298.4421,AU/PA,sol,8.56
153.8035,-6.1886,299.8455,AU/PA,sol,8.572
153.93,-6.265,301.2488,AU/PA,sol,8.634
154.0037,-6.3255,303.3168,AU/PA,sol,7.656
154.0775,-6.386,305.3847,AU/PA,sol,8.276
154.1513,-6.4465,307.4527,AU/PA,sol,7.401
154.225,-6.507,309.5206,AU/PA,sol,7.401
154.3037,-6.5847,310.8432,AU/PA,sol,8.255
154.3825,-6.6625,312.1657,AU/PA,sol,7.397
154.4613,-6.7402,313.4882,AU/PA,sol,7.339
154.54,-6.818,314.8108,AU/PA,sol,7.729
154.6368,-6.9367,316.3625,AU/PA,sol,7.382
154.7335,-7.0555,317.9142,AU/PA,sol,6.888
154.8302,-7.1743,319.4659,AU/PA,sol,7.536
154.927,-7.293,321.0176,AU/PA,sol,6.618
155.0587,-7.342,313.3942,AU/PA,sol,6.153
155.1905,-7.391,305.7708,AU/PA,sol,5.364
155.3222,-7.44,298.1474,AU/PA,sol,3.476
155.454,-7.489,290.5239,AU/PA,sol,3.173
155.5435,-7.5433,293.2486,AU/PA,sol,3.455
155.633,-7.5975,295.9732,AU/PA,sol,3.455
155.7225,-7.6517,298.6979,AU/PA,sol,3.093
155.812,-7.706,301.4225,AU/PA,sol,4.12
155.9295,-7.795,304.4024,AU/PA,sol,4.126
156.047,-7.884,307.3823,AU/PA,sol,4.804
156.1093,-7.9565,310.4393,AU/PA,sol,4.647
156.1715,-8.029,313.4963,AU/PA,sol,4.598
156.2337,-8.1015,316.5533,AU/PA,sol,4.382
156.296,-8.174,319.6103,AU/PA,sol,4.382
156.3815,-8.278,320.2347,AU/PA,sol,4.455
156.467,-8.382,320.8592,AU/PA,sol,4.133
156.5865,-8.4725,314.1411,AU/PA,sol,2.6
156.706,-8.563,307.423,AU/PA,sol,2.871
156.782,-8.602,297.4213,AU/PA,sol,2.844
156.858,-8.615,279.8086,AU/PA,sol,3.293
156.935,-8.642,289.5232,AU/PA,sol,3.419
157.049,-8.706,299.584,AU/PA,sol,2.765
157.177,-8.746,287.5343,AU/PA,sol,3.334
157.241,-8.784,300.993,AU/PA,sol,4.012
157.317,-8.823,297.4344,AU/PA,sol,3.345
157.419,-8.9,307.3713,AU/PA,sol,3.913
157.572,-8.965,293.2585,AU/PA,sol,3.175
157.648,-9.004,297.4506,AU/PA,sol,3.175
157.724,-9.068,310.4464,AU/PA,sol,3.29
157.827,-9.107,290.9722,AU/PA,sol,4.151
157.916,-9.159,300.6075,AU/PA,sol,3.385
157.992,-9.21,304.1989,AU/PA,sol,4.26
158.056,-9.249,301.6863,AU/PA,sol,4.26
158.145,-9.313,306.07,AU/PA,sol,4.025
158.273,-9.39,301.3608,AU/PA,sol,4.045
158.388,-9.442,294.6139,AU/PA,sol,4.5
158.478,-9.481,293.7096,AU/PA,sol,4.645
158.58,-9.507,284.4815,AU/PA,sol,4.628
158.709,-9.546,287.0325,AU/PA,sol,3.992
158.8066,-9.6002,293.2062,AU/PA,sol,3.992
158.9042,-9.6544,299.3799,AU/PA,sol,4.872
159.0576,-9.722,294.0678,AU/PA,sol,4.954
159.1393,-9.7755,298.8287,AU/PA,sol,4.954
159.221,-9.829,303.5896,AU/PA,sol,4.563
159.285,-9.88,308.9559,AU/PA,sol,4.066
159.362,-9.931,303.91,AU/PA,sol,4.588
159.439,-9.969,296.6075,AU/PA,sol,5.239
159.503,-10.021,309.5132,AU/PA,sol,4.883
159.58,-10.084,309.7192,AU/PA,sol,4.883
159.644,-10.123,301.753,AU/PA,sol,4.914
159.708,-10.174,308.9878,AU/PA,sol,4.914
159.772,-10.2,292.4197,AU/PA,sol,4.799
159.837,-10.251,290.337,AU/PA,sol,5.513
159.914,-10.276,288.2544,AU/PA,sol,5.347
159.978,-10.315,301.7677,AU/PA,sol,5.265
160.068,-10.379,305.855,AU/PA,sol,4.717
160.132,-10.417,301.1079,AU/PA,sol,4.717
160.21,-10.468,303.6105,AU/PA,sol,4.294
160.287,-10.519,303.9586,AU/PA,sol,4.294
160.364,-10.57,303.9629,AU/PA,sol,4.044
160.493,-10.634,296.7705,AU/PA,sol,4.548
160.544,-10.672,307.158,AU/PA,sol,4.548
160.622,-10.723,303.637,AU/PA,sol,4.903
160.725,-10.787,302.2995,AU/PA,sol,5.158
160.776,-10.838,315.5116,AU/PA,sol,5.158
160.867,-10.914,310.3693,AU/PA,sol,5.396
160.931,-10.965,309.0599,AU/PA,sol,5.063
160.996,-11.029,315.0796,AU/PA,sol,4.81
161.06,-11.054,317.533,AU/PA,sol,5.235
161.125,-11.13,294.1967,AU/PA,sol,4.839
161.202,-11.168,296.6962,AU/PA,sol,5.372
161.306,-11.194,284.2862,AU/PA,sol,5.915
161.384,-11.232,296.4034,AU/PA,sol,6.394
161.461,-11.245,279.7594,AU/PA,sol,6.394
161.552,-11.283,293.0539,AU/PA,sol,5.988
161.6851,-11.3011,285.4684,AU/PA,sol,6.312
161.8182,-11.3193,277.8829,AU/PA,sol,6.646
161.928,-11.3341,277.8354,AU/PA,sol,7.203
162.0378,-11.3488,277.7878,AU/PA,sol,6.784
162.1493,-11.3587,276.4615,AU/PA,sol,7.497
162.2609,-11.3685,275.1352,AU/PA,sol,7.44
162.3787,-11.3548,275.1352,AU/PA,sol,6.894
162.4966,-11.3411,275.1352,AU/PA,sol,7.032
123.43,2.006,94.8402,MS/SU,sul,6.506
123.3245,2.0149,94.8402,MS/SU,sul,6.497
123.219,2.0239,94.8402,MS/SU,sul,6.532
123.1266,2.068,97.429,MS/SU,sul,6.549
123.0343,2.1122,100.0177,MS/SU,sul,6.549
122.9419,2.1563,102.6064,MS/SU,sul,6.685
122.8495,2.2005,105.1952,MS/SU,sul,6.366
122.7571,2.2447,107.78399999999999,MS/SU,sul,6.855
122.6647,2.2888,110.3727,MS/SU,sul,6.929
122.5724,2.333,112.9614,MS/SU,sul,6.499
122.48,2.3771,115.5502,MS/SU,sul,6.488
122.3786,2.3685,111.7497,MS/SU,sul,6.592
122.2773,2.3599,107.9492,MS/SU,sul,6.561
122.1759,2.3514,104.1487,MS/SU,sul,6.515
122.0745,2.3428,100.3481,MS/SU,sul,6.445
121.9731,2.3342,96.5476,MS/SU,sul,6.61
121.8717,2.3256,92.74700000000001,MS/SU,sul,6.818
121.7704,2.3171,88.9464,MS/SU,sul,6.595
121.669,2.3085,85.1459,MS/SU,sul,6.534
121.5634,2.3088,85.771,MS/SU,sul,6.518
121.4578,2.3091,86.3961,MS/SU,sul,6.543
121.3521,2.3094,87.0212,MS/SU,sul,6.486
121.2465,2.3097,87.6462,MS/SU,sul,6.397
121.1409,2.31,88.2712,MS/SU,sul,6.533
121.0352,2.3103,88.8963,MS/SU,sul,6.703
120.9296,2.3106,89.5214,MS/SU,sul,6.522
120.824,2.3109,90.1465,MS/SU,sul,7.144
120.6653,2.2851,87.7924,MS/SU,sul,6.612
120.5065,2.2592,85.4383,MS/SU,sul,6.506
120.3477,2.2333,83.0842,MS/SU,sul,6.343
120.189,2.2075,80.7302,MS/SU,sul,6.429
120.0657,2.1639,78.1787,MS/SU,sul,6.806
119.9425,2.1204,75.6272,MS/SU,sul,6.769
119.8192,2.0769,73.0757,MS/SU,sul,6.902
119.696,2.0334,70.5242,MS/SU,sul,7.144
119.5985,1.9193,63.0189,MS/SU,sul,6.352
119.501,1.8053,55.5136,MS/SU,sul,6.176
119.4035,1.6912,48.0083,MS/SU,sul,6.393
119.306,1.5771,40.503,MS/SU,sul,3.958
119.2989,1.4692,40.503,MS/SU,sul,3.877
119.2918,1.3613,40.503,MS/SU,sul,4.166
119.2846,1.2533,40.503,MS/SU,sul,4.472
119.2775,1.1454,40.503,MS/SU,sul,4.899
119.2704,1.0374,40.503,MS/SU,sul,5.302
119.2632,0.9295,40.503,MS/SU,sul,5.559
119.2561,0.8216,40.503,MS/SU,sul,4.924
119.249,0.7137,40.503,MS/SU,sul,4.532
94.6362,27.3663,59.8896,IN-YA,sum,1.4327
94.5071,27.3002,59.8896,IN-YA,sum,0.9387
94.378,27.2342,59.8896,IN-YA,sum,0.9427
94.2489,27.1682,59.8896,IN-YA,sum,0.9487
94.1198,27.1022,59.8896,IN-YA,sum,0.9457
93.9907,27.0362,59.8896,IN-YA,sum,0.9507
93.8616,26.9702,59.8896,IN-YA,sum,0.9477
93.7326,26.9042,59.8896,IN-YA,sum,0.9567
93.6035,26.8382,59.8896,IN-YA,sum,0.9597
93.4909,26.7176,57.3686,IN-YA,sum,0.9677
93.3783,26.597,54.8476,IN-YA,sum,0.9477
93.2657,26.4764,52.3266,IN-YA,sum,0.4515
93.1531,26.3558,49.8057,IN-YA,sum,0.0305
93.0405,26.2352,47.2848,IN-YA,sum,0.6095
92.9279,26.1146,44.7638,IN-YA,sum,0.5775
92.8152,25.994,42.2428,IN-YA,sum,0.6345
92.7026,25.8734,39.7218,IN-YA,sum,0.5155
92.6367,25.7469,37.8927,IN-YA,sum,-0.0175
92.5708,25.6203,36.0636,IN-YA,sum,-0.0105
92.5049,25.4937,34.2345,IN-YA,sum,2.8675
92.439,25.3672,32.4054,IN-YA,sum,2.6505
92.3731,25.2406,30.5763,IN-YA,sum,3.0715
92.3071,25.114,28.7472,IN-YA,sum,3.4565
92.2412,24.9875,26.9181,IN-YA,sum,3.8515
92.1753,24.8609,25.089,IN-YA,sum,3.8495
92.1423,24.7208,23.458,IN-YA,sum,3.8485
92.1094,24.5806,21.827,IN-YA,sum,3.8485
92.0764,24.4404,20.196,IN-YA,sum,2.0288
92.0435,24.3002,18.565,IN-YA,sum,2.0538
92.0105,24.16,16.934,IN-YA,sum,2.0368
91.9776,24.0198,15.303,IN-YA,sum,1.9578
91.9446,23.8796,13.672,IN-YA,sum,1.9328
91.9116,23.7395,12.041,IN-YA,sum,1.9328
91.8951,23.5956,11.2838,IN-YA,sum,1.9778
91.8786,23.4517,10.5266,IN-YA,sum,3.8501
91.8621,23.3077,9.7694,IN-YA,sum,3.7961
91.8457,23.1638,9.0122,IN-YA,sum,3.9181
91.8292,23.0198,8.255,IN-YA,sum,3.9201
91.8127,22.8759,7.4977,IN-YA,sum,3.9091
91.7963,22.732,6.7405,IN-YA,sum,3.9581
91.7798,22.588,5.9833,IN-YA,sum,3.9471
91.7703,22.4468,5.6791,IN-YA,sum,8.0075
91.7608,22.3056,5.375,IN-YA,sum,13.45
91.7513,22.1643,5.0709,IN-YA,sum,13.634
91.7418,22.0231,4.7668,IN-YA,sum,13.958
91.7323,21.8819,4.4627,IN-YA,sum,13.992
91.7228,21.7407,4.1586,IN-YA,sum,14.034
91.7134,21.5995,3.8545,IN-YA,sum,14.011
91.7039,21.4582,3.5504,IN-YA,sum,13.927
91.7224,21.3389,2.0811,IN-YA,sum,13.889
91.7409,21.2195,0.6118,IN-YA,sum,13.845
91.7594,21.1002,359.1425,IN-YA,sum,13.581
91.7779,20.9809,357.6732,IN-YA,sum,13.483
91.7964,20.8616,356.2039,IN-YA,sum,13.245
91.8149,20.7422,354.7346,IN-YA,sum,13.149
91.8333,20.6229,353.2653,IN-YA,sum,12.5
91.8518,20.5036,351.796,IN-YA,sum,12.181
91.9491,20.3815,348.2341,IN-YA,sum,11.509
92.0464,20.2594,344.6722,IN-YA,sum,10.968
92.1438,20.1373,341.1103,IN-YA,sum,11.009
92.2411,20.0152,337.5485,IN-YA,sum,10.848
92.3384,19.8931,333.9866,IN-YA,sum,10.754
92.4357,19.771,330.4247,IN-YA,sum,10.686
92.533,19.6489,326.8628,IN-YA,sum,10.603
92.6303,19.5268,323.3009,IN-YA,sum,10.936
92.6815,19.4306,322.5345,IN-YA,sum,11.026
92.7327,19.3343,321.7682,IN-YA,sum,11.088
92.7839,19.2381,321.0019,IN-YA,sum,10.989
92.8351,19.1418,320.2356,IN-YA,sum,11.328
92.8863,19.0455,319.4693,IN-YA,sum,11.37
92.9375,18.9493,318.703,IN-YA,sum,11.371
92.9887,18.853,317.9367,IN-YA,sum,11.483
93.0399,18.7568,317.1704,IN-YA,sum,11.658
93.1828,18.6392,325.4584,IN-YA,sum,11.547
93.3257,18.5215,333.7464,IN-YA,sum,11.049
93.3698,18.4353,333.7913,IN-YA,sum,11.006
93.4139,18.3492,333.8363,IN-YA,sum,10.201
93.4581,18.263,333.8812,IN-YA,sum,10.295
93.5022,18.1769,333.9261,IN-YA,sum,9.882
93.5464,18.0907,333.971,IN-YA,sum,9.81
93.5905,18.0046,334.0159,IN-YA,sum,9.889
93.6346,17.9184,334.0608,IN-YA,sum,10.447
93.6787,17.8323,334.1057,IN-YA,sum,11.09
93.7375,17.6894,335.2293,IN-YA,sum,11.741
93.7964,17.5465,336.3529,IN-YA,sum,11.747
93.8552,17.4036,337.4765,IN-YA,sum,11.63
93.914,17.2607,338.6001,IN-YA,sum,10.663
93.914,17.1221,344.1966,IN-YA,sum,10.711
93.914,16.9834,349.7931,IN-YA,sum,10.41
93.914,16.8447,355.3896,IN-YA,sum,10.41
93.914,16.706,0.9862,IN-YA,sum,9.326
93.8509,16.5841,7.3265,IN-YA,sum,8.674
93.7879,16.4622,13.6669,IN-YA,sum,9.058
93.7249,16.3404,20.0072,IN-YA,sum,9.075
93.6619,16.2185,26.3475,IN-YA,sum,8.735
93.6198,16.0672,23.494,IN-YA,sum,9.45
93.5778,15.9159,20.6404,IN-YA,sum,10.043
93.5358,15.7646,17.7868,IN-YA,sum,10.014
93.4938,15.6133,14.9332,IN-YA,sum,9.84
93.4391,15.5313,17.1524,IN-YA,sum,9.623
93.3845,15.4494,19.3716,IN-YA,sum,9.992
93.3298,15.3675,21.5908,IN-YA,sum,9.992
93.2752,15.2855,23.8101,IN-YA,sum,10.097
93.2206,15.2035,26.0294,IN-YA,sum,10.097
93.166,15.1216,28.2486,IN-YA,sum,9.933
93.1114,15.0397,30.4678,IN-YA,sum,9.426
93.0567,14.9577,32.687,IN-YA,sum,9.426
92.9895,14.8674,33.0627,IN-YA,sum,9.398
92.9223,14.777,33.4384,IN-YA,sum,9.135
92.8551,14.6867,33.8142,IN-YA,sum,8.756
92.7878,14.5963,34.1899,IN-YA,sum,8.701
92.7206,14.5059,34.5656,IN-YA,sum,8.335
92.6533,14.4156,34.9413,IN-YA,sum,8.276
92.5861,14.3253,35.317,IN-YA,sum,7.22
92.5188,14.2349,35.6928,IN-YA,sum,7.693
92.4047,14.1006,36.6307,IN-YA,sum,7.209
92.2906,13.9663,37.5686,IN-YA,sum,7.618
92.1765,13.832,38.5066,IN-YA,sum,7.277
92.0625,13.6977,39.4445,IN-YA,sum,7.033
92.0191,13.5618,33.8888,IN-YA,sum,6.874
91.9758,13.4259,28.3332,IN-YA,sum,7.036
91.9324,13.29,22.7776,IN-YA,sum,7.125
91.889,13.154,17.2219,IN-YA,sum,6.927
91.8654,13.0451,16.5605,IN-YA,sum,7.134
91.8417,12.9363,15.8991,IN-YA,sum,7.071
91.8181,12.8274,15.2377,IN-YA,sum,6.942
91.7945,12.7185,14.5763,IN-YA,sum,6.99
91.7709,12.6097,13.9149,IN-YA,sum,7.058
91.7473,12.5008,13.2536,IN-YA,sum,7.215
91.7236,12.3919,12.5922,IN-YA,sum,7.259
91.7,12.283,11.9308,IN-YA,sum,7.314
91.6857,12.1602,10.5659,IN-YA,sum,7.219
91.6715,12.0375,9.2011,IN-YA,sum,7.291
91.6573,11.9147,7.8363,IN-YA,sum,7.324
91.643,11.792,6.4714,IN-YA,sum,7.32
91.63,11.669,6.3301,IN-YA,sum,7.308
91.617,11.546,6.1888,IN-YA,sum,6.971
91.604,11.423,6.0475,IN-YA,sum,6.455
91.591,11.3,5.9062,IN-YA,sum,6.386
91.5891,11.2018,5.302,IN-YA,sum,6.359
91.5872,11.1035,4.6978,IN-YA,sum,6.137
91.5854,11.0053,4.0936,IN-YA,sum,6.37
91.5835,10.907,3.4894,IN-YA,sum,5.964
91.5816,10.8087,2.8852,IN-YA,sum,6.315
91.5797,10.7105,2.281,IN-YA,sum,6.1
91.5778,10.6122,1.6768,IN-YA,sum,5.81
91.576,10.514,1.0726,IN-YA,sum,5.562
91.5717,10.3995,1.327,IN-YA,sum,5.332
91.5675,10.285,1.5813,IN-YA,sum,5.089
91.5632,10.1705,1.8356,IN-YA,sum,4.938
91.559,10.056,2.0899,IN-YA,sum,4.683
91.5443,9.9399,3.3495,IN-YA,sum,3.829
91.5296,9.8239,4.6091,IN-YA,sum,4.209
91.5148,9.7079,5.8687,IN-YA,sum,4.637
91.5001,9.5919,7.1284,IN-YA,sum,4.637
91.5068,9.459,4.6373,IN-YA,sum,4.759
91.5135,9.326,2.1463,IN-YA,sum,4.746
91.5202,9.193,359.6553,IN-YA,sum,5.073
91.5268,9.06,357.1643,IN-YA,sum,5.151
91.5572,8.9309,354.6024,IN-YA,sum,4.979
91.5875,8.8018,352.0404,IN-YA,sum,5.031
91.6179,8.6727,349.4784,IN-YA,sum,4.66
91.6483,8.5436,346.9165,IN-YA,sum,4.617
91.6931,8.4442,344.1878,IN-YA,sum,4.509
91.7379,8.3447,341.4591,IN-YA,sum,4.272
91.7826,8.2452,338.7304,IN-YA,sum,4.323
91.8274,8.1458,336.0017,IN-YA,sum,4.097
91.8463,8.0251,339.7988,IN-YA,sum,4.242
91.8652,7.9044,343.5958,IN-YA,sum,4.24
91.8841,7.7837,347.3928,IN-YA,sum,4.367
91.903,7.663,351.1898,IN-YA,sum,4.513
91.9627,7.5491,346.5268,IN-YA,sum,4.724
92.0225,7.4352,341.8639,IN-YA,sum,4.837
92.0822,7.3213,337.201,IN-YA,sum,5.254
92.1419,7.2074,332.538,IN-YA,sum,5.349
92.1985,7.0827,334.1667,IN-YA,sum,5.678
92.255,6.958,335.7954,IN-YA,sum,5.918
92.2826,6.852,340.6486,IN-YA,sum,5.907
92.3102,6.746,345.5019,IN-YA,sum,6.047
92.3267,6.6428,346.8783,IN-YA,sum,5.854
92.3431,6.5395,348.2548,IN-YA,sum,6.013
92.3596,6.4363,349.6313,IN-YA,sum,5.977
92.376,6.333,351.0078,IN-YA,sum,5.967
92.4163,6.1753,349.6984,IN-YA,sum,6.024
92.4565,6.0175,348.389,IN-YA,sum,6.014
92.4968,5.8598,347.0796,IN-YA,sum,6.074
92.537,5.702,345.7701,IN-YA,sum,6.078
92.5874,5.5341,345.1728,IN-YA,sum,6.236
92.6378,5.3661,344.5755,IN-YA,sum,6.172
92.6882,5.1982,343.9782,IN-YA,sum,6.276
92.7385,5.0302,343.3808,IN-YA,sum,6.288
92.8012,4.8919,341.4659,IN-YA,sum,6.395
92.8638,4.7537,339.551,IN-YA,sum,6.426
92.9264,4.6155,337.6361,IN-YA,sum,6.467
92.989,4.4772,335.7212,IN-YA,sum,6.553
93.0271,4.3918,335.7584,IN-YA,sum,6.553
93.0652,4.3064,335.7955,IN-YA,sum,6.67
93.1033,4.221,335.8327,IN-YA,sum,6.67
93.1414,4.1355,335.8698,IN-YA,sum,6.668
93.1795,4.0501,335.9069,IN-YA,sum,6.72
93.2176,3.9647,335.9441,IN-YA,sum,6.72
93.2558,3.8792,335.9812,IN-YA,sum,6.818
93.2939,3.7938,336.0183,IN-YA,sum,6.818
93.3514,3.7006,335.0646,IN-YA,sum,6.826
93.4089,3.6074,334.1109,IN-YA,sum,6.897
93.4664,3.5141,333.1572,IN-YA,sum,6.797
93.5239,3.4209,332.2034,IN-YA,sum,6.939
93.5814,3.3277,331.2497,IN-YA,sum,7.026
93.6389,3.2344,330.296,IN-YA,sum,7.026
93.6964,3.1412,329.3423,IN-YA,sum,7.14
93.754,3.048,328.3885,IN-YA,sum,7.249
93.8354,2.9741,326.3752,IN-YA,sum,7.345
93.9168,2.9002,324.3619,IN-YA,sum,7.433
93.9981,2.8263,322.3487,IN-YA,sum,7.492
94.0795,2.7525,320.3354,IN-YA,sum,7.492
94.1608,2.6787,318.3221,IN-YA,sum,7.531
94.2422,2.6048,316.3089,IN-YA,sum,7.448
94.3236,2.5309,314.2956,IN-YA,sum,7.396
94.405,2.457,312.2823,IN-YA,sum,7.298
94.5485,2.3687,309.6173,IN-YA,sum,7.306
94.692,2.2805,306.9523,IN-YA,sum,7.296
94.8355,2.1923,304.2873,IN-YA,sum,7.334
94.979,2.104,301.6223,IN-YA,sum,7.403
95.1197,2.0485,299.1021,IN-YA,sum,7.378
95.2605,1.993,296.5819,IN-YA,sum,7.42
95.4013,1.9375,294.0617,IN-YA,sum,7.577
95.542,1.882,291.5415,IN-YA,sum,7.663
95.6788,1.7833,295.1195,IN-YA,sum,7.71
95.8155,1.6845,298.6975,IN-YA,sum,7.532
95.9522,1.5857,302.2755,IN-YA,sum,7.406
96.089,1.487,305.8535,IN-YA,sum,7.523
96.1455,1.416,313.6749,IN-YA,sum,7.523
96.202,1.345,321.4964,IN-YA,sum,7.703
96.291,1.234,321.3915,IN-YA,sum,7.622
96.38,1.123,321.2866,IN-YA,sum,7.268
96.4525,1.032,321.3304,IN-YA,sum,7.339
96.525,0.941,321.3741,IN-YA,sum,7.298
96.5975,0.85,321.4178,IN-YA,sum,7.377
96.67,0.759,321.4615,IN-YA,sum,7.429
96.7126,0.6786,322.7867,IN-YA,sum,7.24
96.7553,0.5982,324.112,IN-YA,sum,7.314
96.7979,0.5178,325.4373,IN-YA,sum,7.149
96.8405,0.4375,326.7625,IN-YA,sum,7.163
96.8831,0.3571,328.0878,IN-YA,sum,6.966
96.9257,0.2767,329.413,IN-YA,sum,6.892
96.9684,0.1963,330.7382,IN-YA,sum,6.648
97.011,0.116,332.0634,IN-YA,sum,6.555
97.0561,0.0331,331.9844,IN-YA,sum,6.431
97.1012,-0.0497,331.9053,IN-YA,sum,6.412
97.1464,-0.1326,331.8263,IN-YA,sum,6.49
97.1915,-0.2155,331.7473,IN-YA,sum,6.481
97.2366,-0.2984,331.6683,IN-YA,sum,6.338
97.2818,-0.3813,331.5892,IN-YA,sum,6.511
97.3269,-0.4642,331.5102,IN-YA,sum,6.455
97.372,-0.547,331.4312,IN-YA,sum,6.749
97.4218,-0.6345,331.2996,IN-YA,sum,6.865
97.4715,-0.722,331.168,IN-YA,sum,6.745
97.5213,-0.8095,331.0365,IN-YA,sum,6.62
97.571,-0.897,330.9049,IN-YA,sum,6.728
97.6208,-0.9845,330.7733,IN-YA,sum,6.698
97.6705,-1.072,330.6418,IN-YA,sum,6.86
97.7202,-1.1595,330.5102,IN-YA,sum,6.622
97.77,-1.247,330.3786,IN-YA,sum,6.919
97.8363,-1.3438,329.1847,IN-YA,sum,6.598
97.9025,-1.4405,327.9907,IN-YA,sum,6.331
97.9688,-1.5372,326.7967,IN-YA,sum,6.331
98.035,-1.634,325.6027,IN-YA,sum,5.871
98.1015,-1.7308,325.5788,IN-YA,sum,5.948
98.168,-1.8275,325.5549,IN-YA,sum,6.144
98.2345,-1.9242,325.531,IN-YA,sum,6.596
98.301,-2.021,325.5071,IN-YA,sum,6.622
98.3726,-2.1015,324.6125,IN-YA,sum,6.531
98.4443,-2.182,323.718,IN-YA,sum,6.569
98.5159,-2.2625,322.8234,IN-YA,sum,6.202
98.5875,-2.343,321.9289,IN-YA,sum,6.523
98.6592,-2.4235,321.0344,IN-YA,sum,6.523
98.7308,-2.504,320.1398,IN-YA,sum,6.031
98.8024,-2.5845,319.2452,IN-YA,sum,6.053
98.874,-2.665,318.3507,IN-YA,sum,6.007
98.936,-2.7459,318.8757,IN-YA,sum,6.204
98.998,-2.8268,319.4006,IN-YA,sum,5.984
99.06,-2.9077,319.9255,IN-YA,sum,6.098
99.122,-2.9885,320.4504,IN-YA,sum,6.237
99.184,-3.0694,320.9753,IN-YA,sum,6.157
99.246,-3.1502,321.5002,IN-YA,sum,6.208
99.308,-3.2311,322.0251,IN-YA,sum,6.187
99.37,-3.312,322.55,IN-YA,sum,6.178
99.4462,-3.4162,322.8774,IN-YA,sum,6.448
99.5225,-3.5205,323.2048,IN-YA,sum,6.602
99.5987,-3.6248,323.5322,IN-YA,sum,6.452
99.675,-3.729,323.8597,IN-YA,sum,5.663
99.7512,-3.833,323.8463,IN-YA,sum,5.997
99.8275,-3.937,323.8329,IN-YA,sum,6.549
99.9038,-4.041,323.8194,IN-YA,sum,6.424
99.98,-4.145,323.806,IN-YA,sum,6.712
100.0747,-4.2728,323.7301,IN-YA,sum,6.723
100.1695,-4.4005,323.6543,IN-YA,sum,6.679
100.2643,-4.5282,323.5784,IN-YA,sum,6.708
100.359,-4.656,323.5026,IN-YA,sum,6.724
100.413,-4.7371,323.8687,IN-YA,sum,6.731
100.467,-4.8182,324.2348,IN-YA,sum,6.729
100.521,-4.8994,324.601,IN-YA,sum,6.671
100.575,-4.9805,324.9671,IN-YA,sum,6.964
100.629,-5.0616,325.3332,IN-YA,sum,7.253
100.683,-5.1427,325.6993,IN-YA,sum,6.797
100.737,-5.2238,326.0654,IN-YA,sum,6.862
100.791,-5.305,326.4316,IN-YA,sum,7.066
100.8603,-5.3897,325.7283,IN-YA,sum,6.85
100.9297,-5.4745,325.0251,IN-YA,sum,6.665
100.9991,-5.5593,324.3219,IN-YA,sum,6.481
101.0685,-5.644,323.6186,IN-YA,sum,6.218
101.1379,-5.7287,322.9153,IN-YA,sum,6.589
101.2073,-5.8135,322.212,IN-YA,sum,6.882
101.2767,-5.8982,321.5087,IN-YA,sum,6.889
101.346,-5.983,320.8055,IN-YA,sum,6.843
101.41,-6.0549,320.5122,IN-YA,sum,6.867
101.474,-6.1267,320.219,IN-YA,sum,6.843
101.538,-6.1986,319.9257,IN-YA,sum,6.843
101.602,-6.2705,319.6325,IN-YA,sum,6.921
101.666,-6.3424,319.3392,IN-YA,sum,6.872
101.73,-6.4143,319.046,IN-YA,sum,6.872
101.794,-6.4862,318.7527,IN-YA,sum,6.924
101.858,-6.558,318.4594,IN-YA,sum,6.802
101.9424,-6.6313,317.5471,IN-YA,sum,6.674
